ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
120.4,1.164,NA,NA,NA,NA,776400000,0.6466,2181,1.063,NA,NA,1292,1.078
114.4,1.238,NA,NA,NA,NA,77490000,1.056,1522,1.016,NA,NA,1205,0.8577
112.7,1.187,NA,NA,NA,NA,50710000,0.9514,3233,0.6124,NA,NA,1112,0.8555
87.24,0.829,NA,NA,NA,NA,71250000,1.919,2961,0.7389,NA,NA,1227,1.223
111.1,0.7137,NA,NA,NA,NA,3.22E+08,0.7898,3558,0.6893,NA,NA,1487,0.8829
127,1.167,NA,NA,NA,NA,1.03E+09,1.382,2975,0.779,NA,NA,1017,1.072
129.9,1.001,NA,NA,NA,NA,111500000,1.9,3640,0.6571,NA,NA,1112,1.204
128.3,1.358,NA,NA,NA,NA,26770000,1.921,4523,0.6631,NA,NA,1086,1.064
126.8,0.9819,NA,NA,NA,NA,37620,1.956,3315,0.7152,NA,NA,1324,0.9957
173.4,1.4,NA,NA,NA,NA,18030000,0.9659,2922,0.81,NA,NA,1231,1.059
174.9,1.421,NA,NA,NA,NA,164800,1.734,3804,0.6335,NA,NA,1185,1.016
153.9,1.621,NA,NA,NA,NA,1.83E+09,1.231,3537,0.7821,NA,NA,1301,0.9245
142.9,1.405,NA,NA,NA,NA,2.87E+09,1.052,3520,0.7306,NA,NA,1393,0.9247
141.2,1.471,NA,NA,NA,NA,2.66E+09,1.198,3343,1.181,NA,NA,1329,1.148
141.8,1.723,NA,NA,NA,NA,56520000,1.22,2929,0.8297,NA,NA,1266,1.102
140.9,1.138,NA,NA,NA,NA,31520000,1.804,2564,0.7405,NA,NA,1192,0.9578
117.9,1.058,NA,NA,NA,NA,1.11E+09,1.278,2868,0.9907,NA,NA,1377,1.084
90.4,0.9585,NA,NA,NA,NA,18770000,0.6101,2390,0.8992,NA,NA,1576,0.773
113.9,0.7097,NA,NA,NA,NA,2323000,1.76,2577,1.069,NA,NA,1613,1.151
128.2,1.234,NA,NA,NA,NA,1227000,1.762,2750,0.8379,NA,NA,1095,1.048
121.9,1.467,NA,NA,NA,NA,459400000,1.919,3039,0.7527,NA,NA,1294,1.013
123.7,1.409,NA,NA,NA,NA,7.50E+09,1.272,2581,0.939,NA,NA,1270,1.088
138.8,1.562,NA,NA,NA,NA,4271000,1.225,2601,0.9093,NA,NA,1328,1.18
115.9,1.766,NA,NA,NA,NA,6703000,1.878,4256,0.5501,NA,NA,1239,0.9022
135.2,1.27,NA,NA,NA,NA,5.15E+09,1.94,2533,0.6549,NA,NA,1440,1.018
134.1,1.482,NA,NA,NA,NA,8722000,1.569,3768,0.9972,NA,NA,1302,1.055
123.4,1.646,NA,NA,NA,NA,8472000,1.453,3034,1.011,NA,NA,1171,1.023
123.2,1.586,NA,NA,NA,NA,5053000,1.168,4572,0.7455,NA,NA,1324,0.8726
139.6,1.379,NA,NA,NA,NA,304400000,1.638,2593,0.7471,NA,NA,1177,1.104
122.8,0.8596,NA,NA,NA,NA,10040000,1.959,2633,0.8347,NA,NA,1145,1.028
110.6,0.9789,NA,NA,NA,NA,2233000,1.284,3840,0.9199,NA,NA,1253,0.9148
148.2,1.585,NA,NA,NA,NA,274300,1.317,3016,0.7065,NA,NA,1244,0.8621
130.5,1.548,NA,NA,NA,NA,154400000,1.434,2352,0.9265,NA,NA,1265,1.126
123.8,0.9376,NA,NA,NA,NA,136500000,0.7697,2852,0.8551,NA,NA,1082,0.934
140.1,1.005,NA,NA,NA,NA,3022000,1.155,3703,0.6748,NA,NA,1323,0.9352
111,0.822,NA,NA,NA,NA,1.30E+08,1.098,3022,0.6372,NA,NA,1054,1.041
134.6,1.517,NA,NA,NA,NA,602800000,1.28,4024,0.6483,NA,NA,1258,1.166
136.6,1.467,NA,NA,NA,NA,1256000,1.605,2752,0.6923,NA,NA,1396,0.871
141.3,0.9498,NA,NA,NA,NA,71040000,1.287,3329,0.6327,NA,NA,1346,0.9351
96.43,1.706,NA,NA,NA,NA,997000,0.8885,4424,0.6791,NA,NA,1634,0.8967
124.2,1.947,NA,NA,NA,NA,20350,1.301,3816,0.7028,NA,NA,1298,0.805
148.9,1.805,NA,NA,NA,NA,1746000,1.162,3436,0.7823,NA,NA,1281,0.9431
144.4,1.272,NA,NA,NA,NA,2.36E+09,1.031,2377,1.032,NA,NA,1175,0.984
189.1,1.013,NA,NA,NA,NA,3.70E+09,0.5293,2862,0.7069,NA,NA,1167,0.9945
169.1,1.079,NA,NA,NA,NA,36430000,1.38,2643,0.5763,NA,NA,1277,1.045
114.3,1.269,NA,NA,NA,NA,257600000,0.929,2805,0.9315,NA,NA,1386,0.8954
153.8,1.089,NA,NA,NA,NA,2028000,1.196,1742,1.184,NA,NA,1161,1.046
147.5,0.9157,NA,NA,NA,NA,6.55E+09,0.8291,4292,0.9598,NA,NA,1477,0.9148
140.6,1.12,NA,NA,NA,NA,206400000,1.472,5027,0.5741,NA,NA,1223,1.257
132,1.694,NA,NA,NA,NA,102100,1.388,3143,0.7627,NA,NA,1186,0.9408
158.9,1.485,NA,NA,NA,NA,790400000,0.9134,3192,0.7337,NA,NA,1311,0.8251
150.1,1.24,NA,NA,NA,NA,43440,1.459,2235,0.6645,NA,NA,1261,0.9976
142.5,1.643,NA,NA,NA,NA,5888000,0.785,2574,0.8879,NA,NA,1157,0.7881
122.3,1.004,NA,NA,NA,NA,303400000,1.906,3130,0.8763,NA,NA,1506,0.8333
140.7,1.195,NA,NA,NA,NA,520900,1.708,4068,0.8086,NA,NA,1285,1.121
141.5,1.034,NA,NA,NA,NA,1.65E+09,0.5179,4538,0.5727,NA,NA,1108,1.149
157.1,1.912,NA,NA,NA,NA,223500000,1.162,2070,0.8759,NA,NA,1363,1.042
168.5,1.896,NA,NA,NA,NA,50510000,1.191,5003,0.6666,NA,NA,1328,0.9284
135.2,1.767,NA,NA,NA,NA,350400,1.292,3105,0.7534,NA,NA,1333,0.925
106.8,1.898,NA,NA,NA,NA,29280000,1.814,3640,0.7964,NA,NA,1623,0.9571
142.1,1.236,NA,NA,NA,NA,27310000,1.384,4234,0.6233,NA,NA,1430,1.12
149.4,1.669,NA,NA,NA,NA,22360000,1.903,2352,0.8324,NA,NA,1406,1.011
168.7,1.235,NA,NA,NA,NA,28650000,1.83,2188,0.7829,NA,NA,1247,0.8541
125.7,1.132,NA,NA,NA,NA,47200,1.876,3475,0.6704,NA,NA,1203,0.886
126.2,1.761,NA,NA,NA,NA,228500,1.122,3974,0.6555,NA,NA,1150,1.068
142.8,1.367,NA,NA,NA,NA,186800000,1.461,3868,0.7058,NA,NA,1232,0.7754
147.5,1.765,NA,NA,NA,NA,27470000,1.903,3855,0.618,NA,NA,1284,0.8835
113.2,1.209,NA,NA,NA,NA,8.94E+09,0.6323,5058,0.5181,NA,NA,1372,0.9912
134.4,1.409,NA,NA,NA,NA,967100,1.822,4536,0.6591,NA,NA,1228,0.9966
115.9,0.8756,NA,NA,NA,NA,2.32E+09,0.771,3183,0.9097,NA,NA,1576,0.7907
114.3,1.374,NA,NA,NA,NA,566900000,1.692,2711,0.9863,NA,NA,1415,0.9736
121,0.8575,NA,NA,NA,NA,342300000,1.575,3393,0.6371,NA,NA,1649,0.7843
146.1,1.27,NA,NA,NA,NA,2.18E+09,1.967,2530,0.7053,NA,NA,1095,1.028
139.1,1.686,NA,NA,NA,NA,3.28E+09,1.162,2828,0.6581,NA,NA,1351,1.038
126.1,1.513,NA,NA,NA,NA,799700,1.542,2105,0.6789,NA,NA,1288,0.8656
157,1.398,NA,NA,NA,NA,32530000,0.7512,2104,1.053,NA,NA,1212,0.8561
129.2,1.185,NA,NA,NA,NA,5.89E+09,1.47,2294,1.055,NA,NA,1137,0.9981
