ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
408600,0.6393,NA,NA,NA,NA,3161000,1.855,2137000,0.512,NA,NA,3325000,0.5043
699000,0.5607,NA,NA,NA,NA,14680000,1.692,1826000,0.5988,NA,NA,3170000,0.5029
693800,0.6489,NA,NA,NA,NA,43640000,1.782,1826000,0.5988,NA,NA,1859000,0.5213
1457000,0.5258,NA,NA,NA,NA,7.24E+09,0.7993,681000,0.7469,NA,NA,2058000,0.5339
662800,0.6554,NA,NA,NA,NA,135800000,1.652,4124000,0.5099,NA,NA,2510000,0.5028
1255000,0.6198,NA,NA,NA,NA,9.60E+07,1.879,1992000,0.578,NA,NA,1885000,0.5335
1428000,0.5833,NA,NA,NA,NA,25570000,0.56,380900,0.9624,NA,NA,2215000,0.5047
631500,0.5412,NA,NA,NA,NA,14480000,0.6508,228600,1.206,NA,NA,2294000,0.5177
625700,0.523,NA,NA,NA,NA,55900000,0.9059,1558000,0.5461,NA,NA,3353000,0.5209
637600,0.5552,NA,NA,NA,NA,13230000,1.254,2074000,0.6448,NA,NA,2458000,0.5045
626700,0.5101,NA,NA,NA,NA,41360000,1.547,530800,1.143,NA,NA,2169000,0.5294
677400,0.5019,NA,NA,NA,NA,102600000,1.699,334700,0.9243,NA,NA,3008000,0.5587
525300,0.5359,NA,NA,NA,NA,717900000,1.371,336000,0.7117,NA,NA,1144000,0.5965
679400,0.5203,NA,NA,NA,NA,5.67E+09,1.673,821000,1.398,NA,NA,974900,0.68
763900,0.5186,NA,NA,NA,NA,2.87E+08,1.288,257100,1.494,NA,NA,1211000,0.7197
615300,0.6059,NA,NA,NA,NA,6.92E+09,1.402,7118000,1.017,NA,NA,842000,0.8848
516900,0.5375,NA,NA,NA,NA,458900000,0.5222,521400,0.8867,NA,NA,1511000,0.6042
700500,0.5089,NA,NA,NA,NA,1.27E+09,0.522,627900,1.079,NA,NA,2237000,0.5195
513600,0.5328,NA,NA,NA,NA,6.10E+09,0.5506,469000,1.302,NA,NA,3507000,0.5503
597000,0.6342,NA,NA,NA,NA,7662000,0.7718,1179000,1.362,NA,NA,1319000,0.5708
705900,0.5167,NA,NA,NA,NA,147400000,0.5729,6.94E+09,0.9832,NA,NA,1314000,0.7095
300800,0.7367,NA,NA,NA,NA,7091000,0.7896,1.11E+09,1.428,NA,NA,860900,0.7869
436600,0.6546,NA,NA,NA,NA,5891000,0.8796,46590000,1.316,NA,NA,728000,0.8203
577300,0.5486,NA,NA,NA,NA,78300000,1.58,1067000,0.7555,NA,NA,1011000,0.7534
568100,0.5204,NA,NA,NA,NA,118100000,1.64,1341000,0.8267,NA,NA,924400,0.7533
575700,0.5242,NA,NA,NA,NA,42570000,1.521,1782000,0.557,NA,NA,875900,0.692
598000,0.5016,NA,NA,NA,NA,4.24E+09,0.7258,1946000,0.6086,NA,NA,1201000,0.6572
716400,0.5404,NA,NA,NA,NA,1.88E+09,0.7658,730000,0.8621,NA,NA,1600000,0.7074
773100,0.5006,NA,NA,NA,NA,32520000,0.8048,1615000,0.5306,NA,NA,1466000,0.6283
474300,0.5901,NA,NA,NA,NA,97920000,0.6948,463600,1.274,NA,NA,1082000,0.671
483500,0.6107,NA,NA,NA,NA,1.84E+09,1.69,4785000,0.5048,NA,NA,1462000,0.5903
557000,0.6393,NA,NA,NA,NA,238300000,1.8,3695000,0.5058,NA,NA,2066000,0.5176
775400,0.5478,NA,NA,NA,NA,1535000,1.161,2167000,0.5295,NA,NA,2297000,0.5313
517100,0.6079,NA,NA,NA,NA,1285000,1.496,2381000,0.5105,NA,NA,1638000,0.5937
767100,0.5395,NA,NA,NA,NA,1019000,1.227,727300,0.6419,NA,NA,1860000,0.5435
796600,0.5102,NA,NA,NA,NA,12720000,0.7287,537100,1.219,NA,NA,2033000,0.5591
966200,0.5132,NA,NA,NA,NA,12620000,0.5834,929700,1.122,NA,NA,761000,0.762
777900,0.5487,NA,NA,NA,NA,11260000,1.68,365900,0.9231,NA,NA,710200,0.7712
545500,0.6116,NA,NA,NA,NA,1.58E+09,1.764,210000,0.9054,NA,NA,2061000,0.5395
593200,0.5025,NA,NA,NA,NA,203800000,0.6306,920500,0.7602,NA,NA,2369000,0.5221
297800,0.7289,NA,NA,NA,NA,10430000,0.7901,521700,1.141,NA,NA,2532000,0.5555
802000,0.5177,NA,NA,NA,NA,5385000,0.8326,3344000,0.5547,NA,NA,2644000,0.5088
1010000,0.5199,NA,NA,NA,NA,474800000,0.8494,3763000,0.5549,NA,NA,2580000,0.5277
511400,0.6653,NA,NA,NA,NA,2.91E+09,0.5671,2776000,0.5994,NA,NA,3387000,0.5076
430100,0.7669,NA,NA,NA,NA,6320000,0.9366,704900,0.6749,NA,NA,1175000,0.6915
588600,0.7504,NA,NA,NA,NA,8409000,0.6322,769100,0.833,NA,NA,1734000,0.5971
572700,0.654,NA,NA,NA,NA,26690000,0.6217,643200,0.7345,NA,NA,2162000,0.5221
961800,0.5239,NA,NA,NA,NA,4989000,1.009,1246000,0.6257,NA,NA,2014000,0.5721
598300,0.5279,NA,NA,NA,NA,1743000,1.539,1844000,0.6172,NA,NA,2618000,0.5158
595100,0.513,NA,NA,NA,NA,1724000,1.857,668900,0.8599,NA,NA,1977000,0.559
595100,0.513,NA,NA,NA,NA,837000,1.685,1648000,0.5983,NA,NA,2492000,0.5167
401500,0.5718,NA,NA,NA,NA,2812000,1.011,1137000,0.6918,NA,NA,2506000,0.5132
747700,0.5489,NA,NA,NA,NA,3129000,0.99,2164000,0.6829,NA,NA,3981000,0.5208
743500,0.5003,NA,NA,NA,NA,74260000,0.6186,1249000,0.6383,NA,NA,1223000,0.6883
678800,0.553,NA,NA,NA,NA,31860000,0.5285,2329000,0.5384,NA,NA,913500,0.7009
732300,0.5867,NA,NA,NA,NA,7561000,1.45,2293000,0.5052,NA,NA,878400,0.6738
638200,0.5028,NA,NA,NA,NA,4881000,1.46,1176000,0.5637,NA,NA,2656000,0.5104
726500,0.5139,NA,NA,NA,NA,75840000,0.6897,1176000,0.5637,NA,NA,2815000,0.5017
595000,0.582,NA,NA,NA,NA,59590000,0.5584,815900,0.5066,NA,NA,2283000,0.5407
745700,0.5418,NA,NA,NA,NA,92780000,0.5967,813500,0.5756,NA,NA,3027000,0.5116
598700,0.5516,NA,NA,NA,NA,2697000,0.8449,542200,0.6126,NA,NA,2536000,0.5154
603300,0.5462,NA,NA,NA,NA,3705000,0.8785,1397000,0.6612,NA,NA,2988000,0.5136
820700,0.5115,NA,NA,NA,NA,3101000,0.8305,1240000,0.6019,NA,NA,2434000,0.5166
789700,0.5107,NA,NA,NA,NA,24560000,1.296,1544000,0.7093,NA,NA,3023000,0.5022
769800,0.5062,NA,NA,NA,NA,143100000,0.5336,946000,0.6589,NA,NA,1792000,0.522
741100,0.511,NA,NA,NA,NA,12570000,0.653,1070000,0.568,NA,NA,1094000,0.6953
564000,0.55,NA,NA,NA,NA,1336000,1.004,1541000,0.5003,NA,NA,2423000,0.5364
712900,0.5179,NA,NA,NA,NA,17900000,0.5369,6095000,0.5338,NA,NA,2702000,0.5089
566300,0.5185,NA,NA,NA,NA,76860000,0.535,4581000,0.5091,NA,NA,2394000,0.52
581900,0.6207,NA,NA,NA,NA,111100000,0.5059,2946000,0.5003,NA,NA,2379000,0.5023
621600,0.5485,NA,NA,NA,NA,25560000,0.5984,1793000,0.5024,NA,NA,754800,0.6812
607900,0.6059,NA,NA,NA,NA,20680000,0.5892,577600,1.733,NA,NA,921200,0.7101
701800,0.5295,NA,NA,NA,NA,20290000,0.6696,1094000,1.018,NA,NA,1512000,0.5564
600600,0.6124,NA,NA,NA,NA,3350000,1.07,10020000,0.9529,NA,NA,2074000,0.5674
892400,0.5067,NA,NA,NA,NA,5613000,0.7207,1696000,0.7361,NA,NA,2342000,0.5578
1018000,0.5036,NA,NA,NA,NA,379800000,1.814,370400,0.5932,NA,NA,2326000,0.504
947800,0.5076,NA,NA,NA,NA,1.96E+09,1.815,5263000,1.239,NA,NA,2069000,0.5508
980300,0.5095,NA,NA,NA,NA,5598000,1.333,9727000,0.6504,NA,NA,2197000,0.5212
5.00E+05,0.5613,NA,NA,NA,NA,2018000,1.394,826100,0.6805,NA,NA,3071000,0.5011
462800,0.5487,NA,NA,NA,NA,875300,1.762,2282000,0.6384,NA,NA,2516000,0.5174
468000,0.6604,NA,NA,NA,NA,13470000,0.6598,2259000,0.5148,NA,NA,2845000,0.5222
513000,0.5718,NA,NA,NA,NA,4766000,0.7678,2618000,0.5381,NA,NA,3885000,0.5101
859100,0.5183,NA,NA,NA,NA,24220000,0.592,2341000,0.5028,NA,NA,3269000,0.5442
