Kmax,Ku,n,halfmax,Vhalf,slope
9613000,0.0005329,0.5,95370000,-141.3,0.1008
2929000,0.0004653,0.5027,27010000,-170.4,0.1084
1501000,0.0008926,0.5456,16620000,-178,0.09031
2893000,0.0006321,0.5,29480000,-81.66,0.09813
2072000,0.000567,0.5,20780000,-92.17,0.09971
867900,0.000682,0.509,8779000,-174.6,0.09886
25930000,0.0008277,0.5488,2.77e+08,-171.3,0.09361
951800,0.0008191,0.5,9275000,-95.81,0.1026
1217000,0.0005826,0.5691,16710000,-81.93,0.07283
1570000,0.0004639,0.5,13920000,-149.3,0.1128
1301000,0.000846,0.5,12960000,-102.3,0.1004
562400,0.0007149,0.5939,8279000,-174.7,0.06793
3092000,0.0007004,0.5,29520000,-92.37,0.1047
4501000,0.0004844,0.5,43780000,-92.29,0.1028
2078000,0.0008852,0.5,17330000,-141.3,0.1199
7252000,0.0005317,0.5633,95400000,-87.84,0.07602
24270000,0.0006611,0.531,263600000,-151.7,0.09207
499500,0.0007797,0.5514,6053000,-173.5,0.08252
3236000,0.0005393,0.5013,30770000,-86.25,0.1052
7278000,0.0008914,0.5,61410000,-174.7,0.1185
913000,0.0007892,0.5114,8427000,-100.2,0.1083
2020000,0.0005685,0.5,20400000,-97.95,0.09902
1563000,0.0006874,0.5132,15640000,-160.9,0.09994
8622000,0.9966,0.5,85400000,-100.7,0.101
872400,0.0007359,0.5,8180000,-96.57,0.1067
2613000,0.0004731,0.5,26060000,-80.24,0.1003
2705000,0.0005829,0.5,25400000,-84.04,0.1065
2613000,0.0008052,0.5,24860000,-88.79,0.1051
1065000,0.0006277,0.5598,13170000,-98.98,0.08087
2024000,0.0006779,0.5,19240000,-94.43,0.1052
6772000,0.0005073,0.5699,85490000,-190.1,0.07921
3439000,0.0005778,0.5001,32450000,-82.11,0.106
2642000,0.0006424,0.5077,25680000,-90.27,0.1029
167300,0.0005178,0.5654,2068000,-92.31,0.0809
2044000,0.0005258,0.5832,29390000,-82.85,0.06955
859900,0.0009028,0.5094,8168000,-91.34,0.1053
2616000,0.0007831,0.5,24730000,-87.13,0.1058
276300,0.0004061,0.6118,4277000,-95.17,0.0646
1616000,0.0004873,0.5,15030000,-86.98,0.1075
2876000,0.0003691,0.519,28470000,-92.3,0.101
12150000,0.0008428,0.5155,112800000,-166.9,0.1077
851700,0.0006967,0.5,8374000,-179.3,0.1017
1555000,0.000621,0.5,14770000,-150.2,0.1053
3531000,0.0008651,0.5,32060000,-169.4,0.1101
8037000,0.001048,0.5072,71810000,-162,0.1119
851400,0.000569,0.5424,9698000,-179,0.08779
7994000,0.0004696,0.5,71180000,-87,0.1123
1178000,0.0006206,0.5,11150000,-86.08,0.1057
504600,0.9972,0.5056,5007000,-178.6,0.1008
3101000,0.0004199,0.5,28960000,-90.32,0.1071
1499000,0.0004892,0.5,13850000,-86.73,0.1082
1961000,0.0007948,0.5,18460000,-83.07,0.1062
2166000,0.0004952,0.5337,24820000,-82.33,0.08727
5080000,0.0006189,0.596,70010000,-163.7,0.07256
26420000,0.001237,0.5,238600000,-160.9,0.1107
2971000,0.9994,0.5,29590000,-164.6,0.1004
3423000,0.0003702,0.5,30950000,-89.33,0.1106
16450000,0.0009213,0.5064,156500000,-171.8,0.1051
1090000,0.0006983,0.5189,10350000,-97.76,0.1053
545500,0.001056,0.5,4868000,-112.2,0.1121
753500,0.0006442,0.5,7110000,-86.05,0.106
1871000,0.0008111,0.5,17680000,-178.9,0.1058
4926000,0.0007221,0.5,42350000,-91.28,0.1163
1984000,0.0005857,0.5264,21430000,-178.1,0.09258
15560000,0.000777,0.5,137100000,-86.8,0.1135
5121000,0.0008126,0.5,49130000,-88.56,0.1042
4835000,0.001208,0.5,47800000,-90.57,0.1012
1298000,0.0004664,0.5303,13210000,-88.42,0.09826
957700,0.0007204,0.5856,12050000,-198.7,0.07948
3024000,0.0004839,0.5,29060000,-89.96,0.1041
1707000,0.0008293,0.5027,16240000,-173.5,0.1051
1941000,0.000525,0.5435,21220000,-193.4,0.09147
5283000,0.0007775,0.5,47120000,-133.4,0.1121
1708000,0.0005363,0.5,15840000,-84.29,0.1078
1645000,0.0009111,0.5,14780000,-101.6,0.1113
1795000,0.000783,0.5183,17160000,-91.7,0.1046
3066000,0.0004636,0.5112,31390000,-81.88,0.09767
1752000,0.0005569,0.5236,18100000,-88.54,0.0968
4493000,0.0003797,0.5029,42360000,-87.55,0.1061
3255000,0.0005591,0.5,29850000,-94.37,0.109
1636000,0.000633,0.5626,20540000,-88.77,0.07965
2016000,0.0006484,0.5169,21540000,-179.2,0.09359
8929000,0.0006126,0.5,83460000,-159.2,0.107
2371000,0.0007529,0.5144,22570000,-158.8,0.1051
2807000,0.0004955,0.5079,27190000,-88.15,0.1032
3771000,0.0006183,0.5032,32520000,-92.33,0.116
4190000,0.0006077,0.5,38650000,-89.2,0.1084
1559000,0.0005798,0.5314,16890000,-89.3,0.0923
391700,0.0008599,0.5442,4289000,-153.3,0.09133
9442000,0.0008605,0.5246,94640000,-155.8,0.09977
8224000,0.0007064,0.5,73730000,-174.3,0.1115
2153000,0.0006477,0.5,20010000,-88.42,0.1076
8535000,0.0008115,0.5246,86680000,-174.9,0.09847
2195000,0.0004335,0.5636,25840000,-93.84,0.08495
1375000,0.0006345,0.5218,14130000,-90.63,0.09731
1865000,0.000521,0.5387,20100000,-171.1,0.09279
2309000,0.000529,0.5,23160000,-80.81,0.0997
728700,0.0006153,0.5709,8672000,-153.5,0.08403
1924000,0.0005227,0.5096,18580000,-89.32,0.1036
1357000,0.0007842,0.5,11940000,-87.05,0.1137
3436000,0.0006006,0.5486,39820000,-82.4,0.08629
1871000,0.0006104,0.5293,18470000,-82.83,0.1013
380900,0.000664,0.6013,5379000,-187.3,0.07081
9692000,0.0008368,0.5,86290000,-174.9,0.1123
1436000,0.0005499,0.5,14150000,-162.1,0.1015
1412000,0.0008637,0.5672,17400000,-179.6,0.08115
2224000,0.000458,0.5,23190000,-90.32,0.0959
1969000,0.0004127,0.5025,17320000,-130.5,0.1137
5535000,0.000776,0.5,48960000,-105.1,0.1131
2638000,0.0007241,0.5,24900000,-89.37,0.1059
1863000,0.0006948,0.505,16520000,-155.5,0.1128
2655000,0.0006232,0.5486,28840000,-187.2,0.09206
2760000,0.0007997,0.5,24770000,-90.27,0.1114
3914000,0.0006333,0.5247,41470000,-87.56,0.09438
586600,0.000634,0.5519,6595000,-198.2,0.08895
7374000,0.0005667,0.5,68860000,-155.4,0.1071
1423000,0.000686,0.5,13390000,-175.4,0.1063
2061000,0.0007568,0.5,20080000,-79.13,0.1026
1138000,0.0008102,0.514,11760000,-93.5,0.09677
1752000,0.0005569,0.5236,18100000,-88.54,0.0968
2068000,0.0004323,0.5,19810000,-108.1,0.1044
9974000,0.0009229,0.5554,113200000,-172.3,0.08811
675900,0.0006436,0.5538,8618000,-157.2,0.07843
2380000,0.000637,0.5266,27620000,-183.7,0.08617
1313000,0.0006884,0.5573,16310000,-186.5,0.0805
2398000,0.0007414,0.5721,30580000,-183.2,0.07842
4722000,0.000797,0.5313,52630000,-95.49,0.08972
266200,0.0009508,0.5,2524000,-185.4,0.1055
1752000,0.0005569,0.5236,18100000,-88.54,0.0968
1412000,0.0008637,0.5672,17400000,-179.6,0.08115
6895000,0.00069,0.5,73370000,-81.14,0.09398
723100,0.0009165,0.5,6944000,-93.84,0.1041
2214000,0.0007768,0.5,21350000,-80.08,0.1037
453300,0.000434,0.6143,7761000,-141.1,0.05841
718100,0.0009782,0.5,6449000,-144.5,0.1114
1636000,0.000633,0.5626,20540000,-88.77,0.07965
2175000,0.0006683,0.5,20330000,-87.74,0.107
526700,0.001041,0.5247,5358000,-176.7,0.0983
1460000,0.0008259,0.5,13890000,-84.37,0.1051
1490000,0.000546,0.5082,14110000,-90.08,0.1056
1219000,0.0005728,0.5,11960000,-89.14,0.1019
2903000,0.0005562,0.515,28690000,-87.06,0.1012
339400,0.000689,0.5298,3854000,-172.8,0.08806
1296000,0.0006416,0.5,12150000,-87.97,0.1067
9821000,0.0007567,0.5049,99710000,-189,0.0985
4432000,0.0006323,0.5,42300000,-81.51,0.1048
1439000,0.00107,0.5,12580000,-168.3,0.1144
2654000,0.001066,0.5,2.4e+07,-89.98,0.1106
3084000,0.0005252,0.5996,45270000,-162.6,0.06812
650900,0.0009522,0.5167,5899000,-174.2,0.1103
12180000,0.0008824,0.5479,131900000,-184.4,0.09234
9206000,0.0007259,0.5,82500000,-178.1,0.1116
2760000,0.0005825,0.5,26200000,-177,0.1053
2226000,0.0008129,0.5405,23790000,-93.08,0.09357
2371000,0.0007529,0.5144,22570000,-158.8,0.1051
4.837,0.001046,0.5,33.95,-90.11,0.1425
1923000,0.0007907,0.5784,25550000,-184.7,0.07526
2819000,0.0009884,0.5003,27560000,-182.9,0.1023
1029000,0.000566,0.5,9727000,-91.48,0.1058
1803000,0.0004889,0.5,17660000,-86.94,0.1021
3397000,0.0007523,0.5,30300000,-182.8,0.1121
1546000,0.0004085,0.5756,22040000,-83.4,0.07015
1605000,0.0005954,0.5342,16170000,-155,0.09926
2402000,0.0004737,0.5,21400000,-86.41,0.1122
1021000,0.0007027,0.5,10430000,-83.73,0.09789
831200,0.0004714,0.5293,8583000,-161.9,0.09684
838400,0.000509,0.5,7702000,-87.98,0.1089
5661000,0.0004629,0.5,51040000,-92.27,0.1109
355200,0.0007248,0.5634,4430000,-161.3,0.08018
892700,0.0005393,0.5526,10200000,-173.3,0.08752
900200,0.0007729,0.5124,9143000,-90.36,0.09846
1407000,0.0005148,0.6921,32190000,-168.7,0.04371
1004000,0.0004301,0.5,8909000,-95.83,0.1127
2215000,0.000839,0.5,19970000,-173.5,0.1109
567100,0.0005242,0.5644,6822000,-158.4,0.08313
674000,0.0005144,0.5797,8790000,-89.97,0.07668
1250000,0.0004232,0.6218,20490000,-86.53,0.06101
4734000,0.0003511,0.5,46590000,-80.97,0.1016
2131000,0.0004506,0.5445,24780000,-82.73,0.086
3313000,0.0007806,0.5,31570000,-90.95,0.1049
3941000,0.000816,0.5,38230000,-155.4,0.1031
3726000,0.0008412,0.5449,43880000,-167.6,0.08491
3120000,0.0006483,0.5,26930000,-103.7,0.1159
1291000,0.0004662,0.5323,13360000,-164.1,0.09663
1004000,0.0004301,0.5,8909000,-95.83,0.1127
26870000,0.0007536,0.5,240200000,-172,0.1119
5081000,0.000832,0.5,44540000,-87.98,0.1141
5453000,0.0007487,0.548,60560000,-163.9,0.09004
779300,0.0004835,0.5171,7677000,-173.3,0.1015
3486000,0.0005323,0.5,32120000,-83.55,0.1085
698300,0.0006514,0.5239,7291000,-81.27,0.09578
6410000,0.0008722,0.5,61830000,-80.85,0.1037
1390000,0.0005615,0.5297,14780000,-82.61,0.09405
1365000,0.001277,0.5297,16040000,-88.93,0.0851
486400,0.0004764,0.549,5477000,-90.95,0.08881
1618000,0.0007049,0.5894,22500000,-163.6,0.07191
9057000,0.0005477,0.5,86350000,-161.6,0.1049
