ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
238.4,1.6,NA,NA,NA,NA,114.9,0.6062,24260,1.364,NA,NA,20.83,1.495
212.5,1.392,NA,NA,NA,NA,200.2,0.5469,4711,1.432,NA,NA,22.58,1.531
124.8,1.671,NA,NA,NA,NA,137.6,1.09,198400,1.021,NA,NA,21.06,1.651
74.79,1.923,NA,NA,NA,NA,310.5,0.6961,2124,1.866,NA,NA,20.69,1.618
182,0.6925,NA,NA,NA,NA,183.9,0.6948,18330000,1.818,NA,NA,22.24,1.484
305.9,0.5939,NA,NA,NA,NA,185,0.6966,6.67E+09,0.8478,NA,NA,21.79,1.461
286.8,0.5233,NA,NA,NA,NA,212.3,0.5652,9.14E+09,0.9828,NA,NA,22.57,1.758
307.9,0.5358,NA,NA,NA,NA,86.8,1.508,7.10E+09,0.9257,NA,NA,21.92,1.675
216.6,0.7294,NA,NA,NA,NA,183.3,1.539,71080000,1.338,NA,NA,20,1.547
137.2,1.013,NA,NA,NA,NA,320.7,1.012,62450,1.484,NA,NA,18.24,1.456
269.3,0.5361,NA,NA,NA,NA,257.1,0.587,31300000,1.367,NA,NA,21.47,1.505
265.5,0.6697,NA,NA,NA,NA,227.4,0.9755,745500,1.431,NA,NA,19.96,1.472
200,0.7204,NA,NA,NA,NA,65.69,1.288,3953,1.903,NA,NA,20.76,1.633
352.1,0.5439,NA,NA,NA,NA,131.7,1.176,1100,1.981,NA,NA,21.95,1.689
261.4,0.5161,NA,NA,NA,NA,86.36,1.146,32860,0.6696,NA,NA,21.12,1.583
172.2,0.506,NA,NA,NA,NA,234.3,0.7294,1777000,0.798,NA,NA,22.65,1.449
230.9,0.6189,NA,NA,NA,NA,150.5,0.5499,20930,1.468,NA,NA,22.02,1.772
341,0.5385,NA,NA,NA,NA,263.7,0.6168,4049000,0.876,NA,NA,23.62,1.522
238.5,0.5076,NA,NA,NA,NA,222.2,0.5103,76810000,1.906,NA,NA,21.05,1.382
