ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
144,0.5143,NA,NA,NA,NA,1350000,0.8567,6693000,1.207,NA,NA,206.2,0.5759
145.5,0.5293,NA,NA,NA,NA,22030000,1.49,12850,1.732,NA,NA,395.6,0.6676
155.8,0.5212,NA,NA,NA,NA,16120000,1.309,3785,0.5425,NA,NA,587.1,0.5261
105.1,0.7912,NA,NA,NA,NA,9312,1.238,4373,0.6752,NA,NA,408.1,0.6184
87.53,1.13,NA,NA,NA,NA,2.66E+09,0.9127,795.2,0.874,NA,NA,411.4,0.6637
192.2,0.6676,NA,NA,NA,NA,340700,0.8463,2540,0.5737,NA,NA,395.4,0.5347
121,0.5636,NA,NA,NA,NA,10680,1.144,4926,0.5279,NA,NA,191.4,1.294
98.28,0.5315,NA,NA,NA,NA,6396,1.668,6451,0.5602,NA,NA,230,0.6882
91.36,0.5035,NA,NA,NA,NA,31050,1.521,8503,0.5152,NA,NA,299.9,0.6389
162.4,0.5408,NA,NA,NA,NA,57900,1.265,2244,0.5216,NA,NA,713.9,0.525
146.4,0.5633,NA,NA,NA,NA,3140000,1.857,118600,1.334,NA,NA,305.1,0.562
160.5,0.5438,NA,NA,NA,NA,1623000,1.23,1.90E+09,1.077,NA,NA,394.8,0.5269
189,0.5379,NA,NA,NA,NA,42560000,0.6441,1.19E+09,1.283,NA,NA,834.3,0.5292
156.2,0.5414,NA,NA,NA,NA,55870000,0.5721,4.12E+09,0.8059,NA,NA,550.1,0.5014
144.3,0.5952,NA,NA,NA,NA,201500000,1.348,339900000,0.8086,NA,NA,269.8,0.8254
132.5,0.5596,NA,NA,NA,NA,138200000,1.901,6.43E+09,0.8092,NA,NA,258.8,0.9209
123.4,0.5087,NA,NA,NA,NA,294800000,1.848,174900,1.481,NA,NA,374.3,0.5362
133.4,0.5029,NA,NA,NA,NA,1.42E+09,1.262,4836000,1.89,NA,NA,439.9,0.6268
122.7,0.596,NA,NA,NA,NA,5870,1.941,1165,0.7861,NA,NA,533.8,0.5556
116,0.5463,NA,NA,NA,NA,551100,1.813,5806,0.5156,NA,NA,595.1,0.5278
154.7,0.5739,NA,NA,NA,NA,4787000,1.679,3814,0.7528,NA,NA,191.2,0.8119
127.1,0.9164,NA,NA,NA,NA,213500000,1.248,1741,0.9731,NA,NA,200.6,0.9385
108.8,1.165,NA,NA,NA,NA,47570000,1.951,104900,0.5887,NA,NA,327.2,0.5244
98.07,1.184,NA,NA,NA,NA,320800,1.105,1419,0.9719,NA,NA,231.2,0.6879
101,1.175,NA,NA,NA,NA,214000,1.751,1418,0.9042,NA,NA,229.7,0.8176
116.6,0.9398,NA,NA,NA,NA,29760,1.665,1102,0.928,NA,NA,294.5,0.6559
109.8,0.7477,NA,NA,NA,NA,7.38E+09,1.566,2399,0.7761,NA,NA,363.9,0.5658
208.1,0.5523,NA,NA,NA,NA,3.97E+09,1.491,3601,0.6332,NA,NA,259.8,0.791
103.3,0.6366,NA,NA,NA,NA,403900000,1.562,2985,0.6105,NA,NA,215.7,0.8532
53.71,0.5006,NA,NA,NA,NA,7.62E+09,1.58,6831,0.5131,NA,NA,405.7,0.5177
163.4,0.5262,NA,NA,NA,NA,18520,1.272,2854,0.6477,NA,NA,269,0.5733
165.5,0.7622,NA,NA,NA,NA,113300,1.389,1618,0.706,NA,NA,246.8,0.7518
106.8,0.5619,NA,NA,NA,NA,654100,0.7858,2101,0.6312,NA,NA,340.9,0.5559
110.2,0.5523,NA,NA,NA,NA,137800000,0.5995,3085,0.6062,NA,NA,166.5,0.917
110.2,0.5755,NA,NA,NA,NA,764400000,1.628,3457,0.656,NA,NA,195.8,0.5463
127.3,0.5729,NA,NA,NA,NA,1394000,1.924,3856,0.6724,NA,NA,199.9,0.9273
136.5,0.5244,NA,NA,NA,NA,597000,1.91,2508,0.6559,NA,NA,142.4,0.8809
109.3,0.5878,NA,NA,NA,NA,453600,1.822,2900,0.7189,NA,NA,273.3,0.533
113.8,0.5026,NA,NA,NA,NA,32550,1.668,1805,0.714,NA,NA,137.9,0.7155
147.9,0.5024,NA,NA,NA,NA,10700,1.773,29800,0.5252,NA,NA,86.69,0.6378
126.5,0.6038,NA,NA,NA,NA,118000,1.86,10220,1.267,NA,NA,63.47,0.575
155.9,0.5198,NA,NA,NA,NA,2788000,0.6072,4332,0.5271,NA,NA,108.8,0.528
100.6,0.5882,NA,NA,NA,NA,91070000,1.315,542.8,1.451,NA,NA,203.6,0.8668
119.9,0.7151,NA,NA,NA,NA,10140000,1.231,1235,1.021,NA,NA,306.4,0.5494
173.7,0.5728,NA,NA,NA,NA,28490,1.517,460,1.854,NA,NA,259.8,0.648
193.7,0.5281,NA,NA,NA,NA,6819,1.605,780.1,1.334,NA,NA,276.2,0.6276
233.8,0.5022,NA,NA,NA,NA,8548,1.604,814.1,1.01,NA,NA,124.8,0.5805
158.3,0.5038,NA,NA,NA,NA,18320000,1.07,1020,1.024,NA,NA,137.1,0.7838
151.4,0.5022,NA,NA,NA,NA,3.11E+09,1.282,1179,0.8144,NA,NA,210.8,0.5704
98.81,0.5428,NA,NA,NA,NA,16780000,0.8255,1961,0.6406,NA,NA,165.4,0.6303
89.87,0.591,NA,NA,NA,NA,6891000,1.037,1658,0.6681,NA,NA,193.6,0.7283
117.5,0.5399,NA,NA,NA,NA,9.07E+09,1.473,2739,0.7098,NA,NA,229,0.7611
136.8,0.5007,NA,NA,NA,NA,504700,1.602,25200,0.5145,NA,NA,248.5,0.7837
172.1,0.5923,NA,NA,NA,NA,4799000,1.804,29650,0.7176,NA,NA,201.9,0.5955
172.4,0.6732,NA,NA,NA,NA,8.56E+09,1.295,3403,0.54,NA,NA,233.4,0.6541
100,0.6909,NA,NA,NA,NA,1560000,1.824,3068,0.6706,NA,NA,278.7,0.7669
151.8,0.5118,NA,NA,NA,NA,18390,1.439,3675,0.5725,NA,NA,330.4,0.7219
105.2,0.5671,NA,NA,NA,NA,1.00E+07,1.353,1364,0.7466,NA,NA,209,0.6275
171,0.5008,NA,NA,NA,NA,7038,1.56,2128,0.7422,NA,NA,514.8,0.5026
213.4,0.5563,NA,NA,NA,NA,28530000,1.604,953.7,0.7112,NA,NA,443.2,0.6163
112.4,0.5524,NA,NA,NA,NA,220500,1.325,2864,0.5856,NA,NA,171.2,1.507
122.1,0.51,NA,NA,NA,NA,24780000,1.603,4649,0.57,NA,NA,183.2,0.593
128.6,0.5249,NA,NA,NA,NA,2879000,0.7328,4276,0.5746,NA,NA,376.9,0.5715
148.6,0.5417,NA,NA,NA,NA,66450000,0.6211,2141,0.7444,NA,NA,363,0.6122
122.9,0.5089,NA,NA,NA,NA,36610,0.9435,1993,0.8512,NA,NA,231.8,0.5899
134,0.5081,NA,NA,NA,NA,5467000,1.375,4892,0.6984,NA,NA,291.4,0.5248
94.2,0.5887,NA,NA,NA,NA,33290000,1.424,5403,0.5502,NA,NA,408.4,0.5341
108,0.6229,NA,NA,NA,NA,49090,1.94,4830,0.509,NA,NA,396.4,0.6511
156.7,0.6216,NA,NA,NA,NA,9145000,1.364,8039,0.5402,NA,NA,341.7,0.5258
176.3,0.6256,NA,NA,NA,NA,4083,1.827,2668,0.6252,NA,NA,321.5,0.5635
184.2,0.6997,NA,NA,NA,NA,36960,1.083,1881,0.5718,NA,NA,212.2,1.218
201.9,0.5897,NA,NA,NA,NA,394100,1.132,1945,0.6515,NA,NA,285,0.6995
203.2,0.5574,NA,NA,NA,NA,1192000,1.213,1278,0.9944,NA,NA,352.5,0.5185
135.7,0.5021,NA,NA,NA,NA,1.07E+09,0.7971,4233,0.5293,NA,NA,352.5,0.5185
172.1,0.5023,NA,NA,NA,NA,2102000,1.722,4413,0.5644,NA,NA,400.4,0.5003
75.78,0.649,NA,NA,NA,NA,9541000,1.959,6720,0.5178,NA,NA,457.6,0.5133
108.8,0.6001,NA,NA,NA,NA,336000,1.342,4753,0.5811,NA,NA,488.1,0.5274
