Kmax,Ku,n,halfmax,Vhalf,slope
0.2529,0.7722,1.725,17450,-36.02,1.449e-05
0.2854,0.9967,2,49850,-73.76,5.725e-06
0.208,0.7809,2,19180,-42.27,1.084e-05
0.3011,0.7535,1.469,7371,-168.6,4.085e-05
0.2842,0.9976,2,40080,-42.06,7.091e-06
0.2564,0.9317,2,36510,-31.6,7.023e-06
0.395,0.9699,0.6391,101.6,-70.26,0.003888
0.263,0.9999,2,54510,-43.81,4.825e-06
0.2142,0.806,1.993,42720,-70.9,5.014e-06
0.2657,0.997,0.907,315.3,-14.08,0.0008427
0.2632,0.9996,2,105200,-62.54,2.502e-06
0.3528,0.7836,0.646,78.4,-52,0.0045
0.1944,0.7413,2,23160,-3.179,8.394e-06
0.2165,0.9374,2,44930,-4.112,4.819e-06
0.2766,0.9971,2,54440,-56.1,5.081e-06
0.2888,0.9162,1.122,910.9,-69.14,0.000317
0.2559,0.7152,2,79890,-31.81,3.203e-06
0.276,0.7787,1.377,5198,-144.3,5.31e-05
0.2352,0.9726,2,79300,-21.46,2.966e-06
0.2333,0.9865,2,51400,-30.55,4.539e-06
0.2623,0.8219,2,32670,-149.9,8.029e-06
0.2331,0.9571,1.869,22220,-36.02,1.049e-05
0.2783,0.9919,1.825,19450,-83.73,1.431e-05
0.2391,0.972,1.476,2614,-31.97,9.147e-05
0.2452,0.8364,2,29350,-131.3,8.354e-06
0.2465,0.9607,2,35540,-68.76,6.936e-06
0.2673,0.9995,2,102700,-36.36,2.603e-06
0.2628,0.9997,2,40640,-38.02,6.467e-06
0.238,0.941,2,41590,-149.5,5.723e-06
0.2601,0.9479,2,59910,-30.89,4.342e-06
0.2445,0.9902,2,84740,-35.93,2.885e-06
0.2483,1,2,47620,-43.35,5.214e-06
0.2686,0.9993,1.588,4444,-47.3,6.044e-05
0.2073,0.8172,2,21640,-71.51,9.579e-06
0.2072,0.825,2,25950,-76.1,7.985e-06
0.2762,0.9941,2,78480,-66.02,3.519e-06
0.2746,0.9926,2,44840,-37.7,6.124e-06
0.252,0.9009,1.671,13380,-49.05,1.883e-05
0.2012,0.4351,2,21010,-66.64,9.576e-06
0.2174,0.9995,2,27930,-34.26,7.784e-06
0.2656,0.9558,1.671,11750,-32.13,2.26e-05
0.2473,0.8093,2,30030,-96.29,8.235e-06
0.2571,0.9958,2,82150,-42.31,3.13e-06
0.3067,0.8446,0.9493,278.9,-156.9,0.0011
0.212,0.9737,1.649,6237,-35.21,3.399e-05
51680000,1.116e-09,0.8397,9080000,-3.259,5.692
0.2061,0.9727,1.16,552.5,-2.998,0.000373
0.2179,0.7889,1.205,770.7,-38.27,0.0002827
0.2322,0.7226,1.961,36520,-35.36,6.358e-06
0.1955,0.7441,2,27850,-36.04,7.02e-06
0.2247,0.9948,2,34470,-36.75,6.519e-06
0.2405,0.9745,1.128,494.9,-40.51,0.000486
0.2667,0.9054,1.036,362.2,-40.9,0.0007363
0.2328,0.9507,2,45860,-48.99,5.076e-06
0.266,0.9998,1.924,30340,-44.75,8.767e-06
0.227,0.5211,2,33670,-30.73,6.742e-06
0.2601,0.9479,2,59910,-30.89,4.342e-06
0.8481,0.8896,0.5,114.9,-144.6,0.007381
0.24,0.952,2,46260,-156.7,5.188e-06
0.2395,1,2,37460,-38.38,6.393e-06
0.251,0.9829,2,49490,-29.21,5.072e-06
0.2052,0.7866,1.93,45660,-26.34,4.494e-06
0.2239,0.4314,1.304,1892,-6.096,0.0001183
0.235,0.9482,2,52360,-48.8,4.488e-06
0.2535,0.9999,1.996,30350,-33.05,8.353e-06
0.2746,0.6553,2,127200,-60.58,2.159e-06
0.2115,0.6787,1.918,13380,-53.26,1.581e-05
0.2629,0.9595,2,54290,-65.73,4.843e-06
9648,1.007e-09,0.9153,1473,-1.002,6.55
0.2404,0.9498,1.846,21870,-30.73,1.099e-05
0.2616,0.9995,2,65100,-37.42,4.018e-06
0.2225,0.9793,1.279,909.6,-47.67,0.0002446
0.2284,0.9999,2,34650,-35.94,6.592e-06
0.2686,0.9997,2,69310,-37.78,3.875e-06
0.3066,0.9998,2,43780,-67.97,7.003e-06
0.261,0.9999,2,50200,-40.62,5.199e-06
0.238,0.9993,2,37530,-30.33,6.342e-06
0.8076,0.904,0.5,102.1,-153,0.00791
0.2789,0.9928,2,83010,-61.82,3.36e-06
0.1897,0.7545,1.995,34080,-7.801,5.566e-06
0.2691,0.3893,1.423,2262,-72.25,0.000119
0.2336,0.9984,2,37570,-27.83,6.218e-06
0.2496,0.9982,1.75,20750,-45.08,1.203e-05
0.2304,0.7861,2,74890,-32.88,3.077e-06
0.2611,0.7179,2,116900,-37.27,2.234e-06
0.2727,0.9948,2,86850,-66.59,3.14e-06
0.1922,0.7367,1.998,21970,-2.652,8.748e-06
0.2212,0.9788,2,46490,-28,4.758e-06
0.2429,0.9996,2,99410,-37.07,2.443e-06
0.256,0.723,1.421,1796,-33.64,0.0001425
0.2858,0.9965,2,57600,-37.28,4.962e-06
0.2216,0.9988,2,63260,-28.9,3.503e-06
0.2327,0.9542,1.868,22130,-30.69,1.052e-05
0.2272,0.9194,2,50440,-5.413,4.504e-06
0.2616,0.9951,2,65060,-43.17,4.021e-06
0.286,0.9901,1.975,44460,-67.55,6.433e-06
0.403,0.8451,0.808,257.5,-158.9,0.001565
0.2931,0.9974,2,44270,-70.2,6.621e-06
0.2438,0.9791,1.068,366.3,-37.23,0.0006656
0.2383,0.9655,1.541,3721,-37.61,6.404e-05
0.282,0.9908,2,46640,-69.73,6.046e-06
0.2203,0.7685,2,26820,-38.51,8.214e-06
0.2751,0.9973,2,108000,-43.53,2.547e-06
0.2768,0.9953,1.859,59270,-73.5,4.67e-06
0.7132,0.8538,0.5,85.51,-141.7,0.008341
0.2256,0.964,2,24690,-80.56,9.137e-06
0.2227,0.9773,2,35530,-21.61,6.268e-06
0.1972,0.7381,2,73200,-1.001,2.694e-06
0.211,0.9751,1.647,6197,-25.19,3.405e-05
0.2665,0.9996,2,37950,-35.4,7.022e-06
0.232,0.7229,1.686,7239,-37.22,3.205e-05
0.242,0.9997,1.82,15450,-40.11,1.566e-05
0.2832,0.9928,1.975,44010,-66.17,6.435e-06
0.2559,0.9998,2,62550,-43.7,4.091e-06
0.2655,0.9919,2,79150,-61.75,3.354e-06
0.216,0.9285,2,34720,-2.335,6.221e-06
0.2193,0.9961,1.332,711.9,-36.03,0.000308
0.2528,0.9543,2,54420,-30.99,4.645e-06
0.2676,0.9362,2,38420,-77.79,6.965e-06
