ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
9342,0.6071,NA,NA,NA,NA,9911000,1.126,66730,0.5375,NA,NA,14320,1.216
4677,0.6374,NA,NA,NA,NA,9723000,0.8561,64100,0.5419,NA,NA,7465,1.38
6726,0.5181,NA,NA,NA,NA,58250000,0.5295,23060,0.889,NA,NA,124700,0.5612
10330,0.5006,NA,NA,NA,NA,97420,1.029,44260,0.5968,NA,NA,78640,0.6093
11170,0.5116,NA,NA,NA,NA,437300,1.344,43960,0.5749,NA,NA,9801,1.273
7099,0.5533,NA,NA,NA,NA,380900,1.902,59420,0.5468,NA,NA,49840,0.637
9394,0.5016,NA,NA,NA,NA,277500,1.257,84940,0.5411,NA,NA,26370,0.7752
6420,0.5343,NA,NA,NA,NA,72460000,1.212,79930,0.5574,NA,NA,15230,0.9083
7545,0.5238,NA,NA,NA,NA,35990000,1.235,42780,0.6532,NA,NA,31460,0.6894
9826,0.5107,NA,NA,NA,NA,16050000,1.467,16910,0.8443,NA,NA,58930,0.6127
8413,0.5023,NA,NA,NA,NA,158300000,0.7232,69330,0.5561,NA,NA,9224,1.287
7144,0.5115,NA,NA,NA,NA,129200,1.426,76610,0.5385,NA,NA,5937,1.859
10660,0.5012,NA,NA,NA,NA,89100000,1.024,100800,0.5513,NA,NA,17030,1.227
12450,0.5138,NA,NA,NA,NA,5280000,1.021,135100,0.5076,NA,NA,12850,1.087
11290,0.5287,NA,NA,NA,NA,85700000,0.8727,90500,0.5153,NA,NA,18090,0.9238
13320,0.5326,NA,NA,NA,NA,177600000,1.48,40780,0.6528,NA,NA,18900,0.9579
10840,0.5317,NA,NA,NA,NA,2.14E+09,1.022,48420,0.5153,NA,NA,17650,0.9239
8385,0.5226,NA,NA,NA,NA,6.68E+08,1.022,56510,0.5354,NA,NA,41120,0.6766
9439,0.5002,NA,NA,NA,NA,130600,1.522,79380,0.5275,NA,NA,12720,1.054
7960,0.5218,NA,NA,NA,NA,7016000,1.612,50470,0.5762,NA,NA,15570,1.038
8354,0.509,NA,NA,NA,NA,5.69E+09,1.744,44470,0.5922,NA,NA,30470,0.78
10060,0.5414,NA,NA,NA,NA,13130000,1.976,44420,0.5815,NA,NA,33490,0.7462
9452,0.5489,NA,NA,NA,NA,2312000,1.621,30490,0.818,NA,NA,26750,0.8243
10480,0.529,NA,NA,NA,NA,21320000,1.957,69470,0.6122,NA,NA,43670,0.7292
8026,0.5847,NA,NA,NA,NA,1.20E+07,1.676,33260,0.7262,NA,NA,37380,0.7574
8708,0.608,NA,NA,NA,NA,1.05E+08,1.482,73440,0.5393,NA,NA,18950,0.8717
6734,0.5135,NA,NA,NA,NA,4.20E+08,1.315,34290,0.6956,NA,NA,21620,0.8044
9284,0.5258,NA,NA,NA,NA,11950000,0.9033,64600,0.523,NA,NA,9021,1.243
10350,0.5836,NA,NA,NA,NA,226500000,1.428,29230,0.9038,NA,NA,28640,0.791
6244,0.6333,NA,NA,NA,NA,57750,1.674,27760,0.6826,NA,NA,39730,0.7177
9328,0.5292,NA,NA,NA,NA,14740000,1.364,70240,0.5845,NA,NA,12680,1.17
9657,0.5364,NA,NA,NA,NA,2938000,0.9799,26940,0.6427,NA,NA,33210,1.045
11730,0.5112,NA,NA,NA,NA,5308000,0.9071,76110,0.52,NA,NA,33100,0.7887
8722,0.5022,NA,NA,NA,NA,93620000,0.8488,140900,0.5146,NA,NA,82220,0.5865
9998,0.5271,NA,NA,NA,NA,316600,1.69,100900,0.5527,NA,NA,43720,0.6984
7076,0.574,NA,NA,NA,NA,85200,1.654,111400,0.539,NA,NA,18490,0.8836
8268,0.6348,NA,NA,NA,NA,603200000,1.005,50620,0.5391,NA,NA,12950,1.12
4602,0.6193,NA,NA,NA,NA,1619000,1.318,51050,0.5245,NA,NA,16090,0.8811
6070,0.5951,NA,NA,NA,NA,658200,1.348,53870,0.6047,NA,NA,62710,0.602
4165,0.5799,NA,NA,NA,NA,133400,1.354,53660,0.531,NA,NA,25510,0.8051
6232,0.5494,NA,NA,NA,NA,62070000,1.512,39850,0.5753,NA,NA,27840,0.7773
8793,0.5629,NA,NA,NA,NA,9.27E+09,0.6054,52070,0.5409,NA,NA,21440,0.8575
10320,0.5036,NA,NA,NA,NA,17860000,1.775,74360,0.534,NA,NA,26070,0.8203
8777,0.5625,NA,NA,NA,NA,66440000,1.76,99090,0.5477,NA,NA,17110,0.9365
5038,0.5786,NA,NA,NA,NA,6.53E+09,1.632,76600,0.5862,NA,NA,17310,1.022
10490,0.5528,NA,NA,NA,NA,255900000,1.947,59180,0.5238,NA,NA,7943,1.33
13050,0.5228,NA,NA,NA,NA,396100000,1.518,71070,0.5294,NA,NA,13700,1.088
14150,0.5253,NA,NA,NA,NA,118700,1.173,86290,0.5272,NA,NA,15660,1.046
14320,0.5465,NA,NA,NA,NA,743100,1.705,100600,0.5203,NA,NA,10200,1.32
5176,0.747,NA,NA,NA,NA,34420,1.852,70600,0.533,NA,NA,15030,0.9972
3466,0.8554,NA,NA,NA,NA,100400,1.33,34930,0.6167,NA,NA,79730,0.5598
6900,0.6537,NA,NA,NA,NA,3803000,1.236,59770,0.5028,NA,NA,16970,1.025
8098,0.5077,NA,NA,NA,NA,2.52E+09,1.743,90530,0.5432,NA,NA,62520,0.6978
9651,0.554,NA,NA,NA,NA,5.12E+09,1.648,102000,0.5395,NA,NA,30600,0.7644
12140,0.5292,NA,NA,NA,NA,272800000,0.7367,94590,0.5197,NA,NA,13230,0.9292
5528,0.6518,NA,NA,NA,NA,21620000,1.661,80480,0.514,NA,NA,29730,0.7792
6337,0.5277,NA,NA,NA,NA,553200000,0.5309,79380,0.5226,NA,NA,43050,0.6918
6745,0.6025,NA,NA,NA,NA,9.74E+09,1.056,255600,0.5336,NA,NA,17940,1.013
5128,0.6042,NA,NA,NA,NA,4.45E+09,1.821,180600,0.512,NA,NA,76620,0.6679
11850,0.5036,NA,NA,NA,NA,322100,1.539,49620,0.5817,NA,NA,66190,0.6247
10340,0.5415,NA,NA,NA,NA,3.82E+09,0.7043,24290,0.7147,NA,NA,11970,1.015
3599,0.6597,NA,NA,NA,NA,33150000,1.803,22180,0.6054,NA,NA,9121,1.293
12330,0.5025,NA,NA,NA,NA,15840000,1.557,28340,0.6855,NA,NA,16520,0.9379
5760,0.6303,NA,NA,NA,NA,4.48E+09,1.764,13070,0.8693,NA,NA,66180,0.6062
7321,0.5251,NA,NA,NA,NA,248200,1.581,83730,0.5157,NA,NA,58230,0.6302
10740,0.6091,NA,NA,NA,NA,46990,1.991,171200,0.5502,NA,NA,41810,0.6678
17310,0.5832,NA,NA,NA,NA,554900000,1.669,111900,0.5141,NA,NA,62210,0.6273
7668,0.5905,NA,NA,NA,NA,4.47E+09,0.6023,97020,0.527,NA,NA,69850,0.6022
8149,0.5047,NA,NA,NA,NA,2.30E+07,0.533,49900,0.5516,NA,NA,25670,0.8221
12520,0.5014,NA,NA,NA,NA,32010,1.443,113600,0.5082,NA,NA,35400,0.8731
13850,0.5533,NA,NA,NA,NA,330400000,1.595,58760,0.6078,NA,NA,147400,0.5623
9298,0.5169,NA,NA,NA,NA,131700000,1.06,65250,0.5324,NA,NA,154800,0.5567
8275,0.5189,NA,NA,NA,NA,4023000,0.8819,86870,0.5053,NA,NA,158500,0.5035
8523,0.5656,NA,NA,NA,NA,1460000,0.6961,64630,0.53,NA,NA,182500,0.5889
10120,0.5245,NA,NA,NA,NA,86080,1.361,60740,0.5047,NA,NA,399300,0.503
5399,0.5771,NA,NA,NA,NA,848100000,1.673,50280,0.5127,NA,NA,399300,0.503
7575,0.597,NA,NA,NA,NA,54640000,1.059,61120,0.5763,NA,NA,399300,0.503
6620,0.677,NA,NA,NA,NA,954700000,1.333,29200,0.5853,NA,NA,331200,0.5038
6173,0.5709,NA,NA,NA,NA,1.06E+09,1.908,59800,0.6097,NA,NA,331200,0.5038
6237,0.5881,NA,NA,NA,NA,87490,1.493,40780,0.5306,NA,NA,307100,0.5136
10350,0.595,NA,NA,NA,NA,1.58E+09,0.7594,62460,0.5041,NA,NA,52280,0.694
4837,0.6848,NA,NA,NA,NA,125400000,1.093,21170,0.5841,NA,NA,13740,1.259
13890,0.5321,NA,NA,NA,NA,157400000,0.7186,23220,0.7698,NA,NA,15100,1.045
12360,0.5219,NA,NA,NA,NA,3496000,1.214,134100,0.5611,NA,NA,18300,1.03
8828,0.5148,NA,NA,NA,NA,781800,1.378,156000,0.5201,NA,NA,29900,0.6973
6295,0.5591,NA,NA,NA,NA,3732000,1.486,60600,0.5233,NA,NA,31130,0.8512
7269,0.5964,NA,NA,NA,NA,414900,1.945,64770,0.6129,NA,NA,34200,0.6328
9998,0.5413,NA,NA,NA,NA,1.36E+09,1.373,70900,0.5743,NA,NA,53310,0.7443
10690,0.5186,NA,NA,NA,NA,5943000,1.804,80180,0.5312,NA,NA,10200,1.211
7802,0.5077,NA,NA,NA,NA,184400000,1.705,99930,0.5241,NA,NA,31580,0.7327
7206,0.5319,NA,NA,NA,NA,6.02E+09,1.921,106600,0.5045,NA,NA,54980,0.6794
8761,0.5083,NA,NA,NA,NA,1584000,1.775,44960,0.5168,NA,NA,109800,0.534
10630,0.5316,NA,NA,NA,NA,349000,0.8059,22520,0.8634,NA,NA,59070,0.6377
9747,0.505,NA,NA,NA,NA,824600,1.461,63900,0.5324,NA,NA,198900,0.5098
10390,0.501,NA,NA,NA,NA,15790000,0.8798,80030,0.5476,NA,NA,201400,0.5153
11650,0.5055,NA,NA,NA,NA,448200,1.359,59510,0.5071,NA,NA,153200,0.5681
9925,0.5205,NA,NA,NA,NA,7069000,0.6987,51030,0.5269,NA,NA,65270,0.6232
6999,0.5185,NA,NA,NA,NA,188300,0.7951,65010,0.5752,NA,NA,61220,0.6805
8870,0.5018,NA,NA,NA,NA,834000,1.502,72530,0.5511,NA,NA,14590,1.07
12810,0.51,NA,NA,NA,NA,471100000,1.05,66350,0.6045,NA,NA,15140,0.982
15890,0.507,NA,NA,NA,NA,2395000,0.9818,138800,0.5206,NA,NA,24760,0.8051
9050,0.5257,NA,NA,NA,NA,5.00E+09,1.651,137200,0.5221,NA,NA,34330,0.7251
12780,0.5085,NA,NA,NA,NA,2.48E+09,1.536,136300,0.5099,NA,NA,12920,1.034
11260,0.5584,NA,NA,NA,NA,67400000,0.7192,134600,0.5111,NA,NA,88030,0.6251
6779,0.5751,NA,NA,NA,NA,482300000,1.932,40260,0.5299,NA,NA,25410,0.7375
8626,0.5061,NA,NA,NA,NA,3.39E+08,1.131,59650,0.5301,NA,NA,22970,0.9321
14630,0.5605,NA,NA,NA,NA,51700000,0.866,71050,0.6396,NA,NA,41080,0.7983
13510,0.5497,NA,NA,NA,NA,3790000,1.128,56730,0.5853,NA,NA,41240,0.6434
12980,0.5126,NA,NA,NA,NA,1.84E+09,1.4,79360,0.5127,NA,NA,12430,1.02
16560,0.5293,NA,NA,NA,NA,469500000,1.347,58100,0.5376,NA,NA,50450,0.6328
5142,0.6347,NA,NA,NA,NA,2048000,0.7747,50180,0.5689,NA,NA,33680,0.7325
8453,0.5883,NA,NA,NA,NA,1198000,1.342,26080,0.5893,NA,NA,31600,0.736
7110,0.6807,NA,NA,NA,NA,288500000,1.26,32150,0.5984,NA,NA,17410,0.9572
6429,0.7248,NA,NA,NA,NA,1626000,1.937,45080,0.56,NA,NA,28440,0.7593
11790,0.525,NA,NA,NA,NA,1564000,1.651,52060,0.5636,NA,NA,10370,1.22
8353,0.5443,NA,NA,NA,NA,323700000,1.703,38170,0.5024,NA,NA,15660,0.9261
6913,0.5369,NA,NA,NA,NA,237400000,1.652,133700,0.5733,NA,NA,51810,0.6984
6067,0.569,NA,NA,NA,NA,13770000,0.6019,56350,0.6106,NA,NA,16770,0.8772
13070,0.5002,NA,NA,NA,NA,49460,1.625,44800,0.5635,NA,NA,17340,0.8917
11740,0.5252,NA,NA,NA,NA,33410,1.9,44570,0.5009,NA,NA,29070,0.779
12770,0.5461,NA,NA,NA,NA,574700000,1.823,32180,0.6121,NA,NA,8269,1.405
11930,0.5471,NA,NA,NA,NA,235300000,0.8605,76770,0.5195,NA,NA,43490,0.7033
20760,0.5135,NA,NA,NA,NA,3.01E+09,1.328,68550,0.5292,NA,NA,13140,1.209
20910,0.5227,NA,NA,NA,NA,6.34E+09,1.295,85450,0.5091,NA,NA,107400,0.5548
9360,0.5096,NA,NA,NA,NA,1.37E+09,0.8699,32060,0.655,NA,NA,145300,0.567
9312,0.5301,NA,NA,NA,NA,253800000,0.6496,48120,0.5784,NA,NA,138700,0.5418
15150,0.5068,NA,NA,NA,NA,3.33E+09,1.456,57150,0.5372,NA,NA,149200,0.5559
8837,0.5118,NA,NA,NA,NA,7.96E+09,1.135,47790,0.5714,NA,NA,178900,0.5137
9254,0.5048,NA,NA,NA,NA,511600000,1.08,66990,0.5003,NA,NA,49800,0.7307
9841,0.5047,NA,NA,NA,NA,783600000,1.556,26360,0.7075,NA,NA,70700,0.5704
9875,0.5079,NA,NA,NA,NA,220200000,0.5213,62110,0.5312,NA,NA,50060,0.612
7427,0.5147,NA,NA,NA,NA,1.19E+09,1.85,34800,0.5878,NA,NA,20140,0.926
4126,0.6297,NA,NA,NA,NA,23970000,1.889,29380,0.7625,NA,NA,44450,0.6923
5974,0.516,NA,NA,NA,NA,602900000,1.485,100100,0.5065,NA,NA,28360,0.8537
13710,0.5234,NA,NA,NA,NA,68840000,1.389,23980,0.6968,NA,NA,6876,1.496
10600,0.5327,NA,NA,NA,NA,503300000,1.811,26340,0.9377,NA,NA,68730,0.5829
8754,0.5028,NA,NA,NA,NA,7352000,1.832,76920,0.5498,NA,NA,61690,0.6542
9665,0.503,NA,NA,NA,NA,50840000,1.709,82640,0.5095,NA,NA,62630,0.6048
8876,0.5186,NA,NA,NA,NA,1.39E+09,0.8707,65780,0.5097,NA,NA,102600,0.5939
9342,0.506,NA,NA,NA,NA,217300000,1.343,55880,0.5214,NA,NA,57880,0.6444
9382,0.5261,NA,NA,NA,NA,81330000,1.035,88390,0.5324,NA,NA,15610,0.9885
6280,0.5557,NA,NA,NA,NA,551600000,1.16,23190,0.754,NA,NA,14530,0.9572
11470,0.5187,NA,NA,NA,NA,194600000,0.9041,17830,0.748,NA,NA,33800,0.7697
9530,0.5167,NA,NA,NA,NA,21500000,1.905,33120,0.5982,NA,NA,50650,0.6947
