Kmax,Ku,n,halfmax,Vhalf,slope
11.56,0.9404,1.773,365100,-81.05,3.166e-05
11.01,0.9466,1.583,103100,-74.7,0.0001068
11.35,0.9681,1.616,130800,-79.51,8.677e-05
11.38,0.9471,1.669,185900,-76.6,6.122e-05
13.26,0.9467,1.698,262400,-80.78,5.053e-05
11.98,0.9493,1.625,146000,-79.77,8.205e-05
12.36,0.2375,1.656,193500,-78.89,6.388e-05
13.28,0.1102,1.675,234100,-79.42,5.673e-05
10.78,0.4503,1.532,78760,-74.26,0.0001369
11.44,0.5022,1.464,55060,-70.88,0.0002078
12.47,0.9479,1.626,157100,-76.68,7.938e-05
10.3,0.9417,1.661,150300,-75.56,6.853e-05
12.56,0.9477,1.596,130600,-76.69,9.617e-05
12.62,0.9398,1.617,151300,-78.48,8.341e-05
12.64,0.211,1.617,155600,-78.19,8.123e-05
11.98,0.2794,1.793,436000,-80.99,2.748e-05
11.3,0.9435,1.676,190200,-75.37,5.941e-05
12.93,0.9492,1.585,125000,-79.18,0.0001034
12.99,0.2407,1.56,108500,-80.15,0.0001197
11.55,0.9503,1.698,227000,-78.8,5.088e-05
12.79,0.9451,1.594,129800,-79.77,9.854e-05
12.03,0.9472,1.591,118400,-77.08,0.0001016
10.8,0.953,1.562,90510,-76.7,0.0001193
11.37,0.9899,1.6,120100,-77.87,9.467e-05
11.1,0.966,1.689,203300,-80.1,5.46e-05
11.39,0.9437,1.778,363200,-79.13,3.136e-05
11.71,0.4035,1.68,210000,-79.43,5.576e-05
10.32,0.9477,1.637,136600,-75.4,7.555e-05
9.748,1,1.553,74480,-72.86,0.0001309
11.38,0.7922,1.661,181100,-74.77,6.284e-05
11.01,0.9432,1.632,136300,-76.16,8.078e-05
12.6,0.9411,1.648,178400,-79.29,7.063e-05
12.52,0.9366,1.683,220900,-80.23,5.668e-05
12.83,0.9438,1.649,181200,-81.2,7.081e-05
9.191,0.9134,1.616,105000,-73.98,8.753e-05
10.78,0.9305,1.586,103600,-73.62,0.0001041
12.25,0.9456,1.731,294200,-80.13,4.164e-05
11.95,0.9999,1.535,87500,-74.63,0.0001366
12.49,0.9402,1.661,187600,-78.74,6.658e-05
12.44,0.9458,1.653,183000,-77.58,6.798e-05
11,0.9467,1.585,104100,-74.71,0.0001057
10.5,0.9401,1.639,136500,-73.36,7.692e-05
11.63,0.9443,1.73,272500,-79.29,4.268e-05
11.65,0.9451,1.685,206800,-77.32,5.633e-05
11.4,0.8826,1.469,54880,-76.25,0.0002077
10.33,0.9347,1.695,191200,-77.57,5.403e-05
11.12,0.9461,1.556,87750,-74.55,0.0001267
10.69,0.9507,1.583,102900,-76.42,0.0001039
10.19,0.9369,1.74,251800,-77.24,4.047e-05
10.46,0.9377,1.653,148100,-77.25,7.063e-05
13.04,0.9421,1.626,164600,-74.6,7.922e-05
12.24,0.385,1.582,114700,-80.83,0.0001067
11.43,0.9448,1.661,176400,-75.12,6.48e-05
13.24,0.9997,1.539,97610,-79.62,0.0001356
11.47,0.9478,1.473,55740,-73.78,0.0002058
12.05,0.7456,1.703,243700,-77.3,4.945e-05
11.35,0.9395,1.667,185200,-75.48,6.129e-05
9.79,0.9775,1.636,126300,-75.05,7.751e-05
11.24,0.9484,1.614,126200,-77.79,8.906e-05
11.65,0.9454,1.629,144700,-76.26,8.051e-05
12.39,0.9446,1.702,245900,-79.98,5.039e-05
12.16,0.9368,1.733,292900,-78.33,4.152e-05
12.07,0.9733,1.605,134000,-78.65,9.007e-05
10.81,0.9302,1.564,87900,-73.53,0.000123
12.59,0.9465,1.594,128600,-77.61,9.79e-05
11.39,0.5252,1.615,130300,-79.41,8.741e-05
11.65,0.8418,1.685,216800,-78.93,5.374e-05
12.48,0.1879,1.709,260000,-82.99,4.8e-05
11.71,0.9434,1.739,289900,-80.55,4.039e-05
12.63,0.9416,1.644,174100,-78.98,7.254e-05
12.4,0.9393,1.692,233000,-79.26,5.322e-05
13.07,0.9999,1.57,116900,-80.88,0.0001118
11.26,0.9377,1.612,132200,-72.27,8.517e-05
10.93,0.9443,1.665,167900,-76.42,6.51e-05
13.26,0.6902,1.621,162700,-76.54,8.15e-05
11.36,0.4535,1.643,157300,-79.51,7.222e-05
13.46,0.2295,1.629,172100,-81.53,7.821e-05
13.68,0.8459,1.642,189500,-83.7,7.219e-05
11.43,0.9405,1.74,282700,-77.39,4.043e-05
12.47,0.935,1.69,227100,-79.26,5.491e-05
13.15,0.9416,1.632,171300,-77.58,7.677e-05
12.56,0.5823,1.645,184900,-79.12,6.793e-05
11.04,0.9464,1.583,103400,-74.53,0.0001068
11.68,0.9396,1.652,171300,-71.98,6.818e-05
11.22,0.9487,1.565,96960,-75.28,0.0001157
11.3,0.9457,1.567,98730,-76,0.0001145
13.76,0.9507,1.635,184400,-82.53,7.462e-05
12.25,0.9427,1.729,293400,-79.25,4.175e-05
12.23,0.2334,1.726,292100,-79.05,4.187e-05
11.72,0.9355,1.591,116700,-75.49,0.0001004
12.27,0.7392,1.663,190700,-77.6,6.434e-05
12.42,0.9368,1.697,236800,-78.59,5.245e-05
13.57,0.09595,1.656,209200,-81.22,6.487e-05
11.43,0.9408,1.635,147900,-75.18,7.728e-05
10.72,0.9418,1.545,80800,-73.21,0.0001327
12.42,0.2167,1.522,83760,-77.91,0.0001483
9.718,0.9452,1.676,160900,-75.83,6.04e-05
9.689,0.9419,1.651,137100,-74.46,7.067e-05
10.35,0.9464,1.64,138900,-76.43,7.451e-05
11.61,0.9452,1.634,149300,-76.03,7.776e-05
12.22,0.13,1.551,101000,-76.42,0.000121
10.7,0.9446,1.706,214300,-75.4,4.993e-05
11.84,0.9477,1.62,142100,-77,8.332e-05
10.77,0.8694,1.556,87400,-75.75,0.0001232
12.54,0.9419,1.575,110800,-75.48,0.0001132
10.84,0.9484,1.697,209500,-76.73,5.174e-05
11.17,0.942,1.677,190700,-74.06,5.857e-05
10.82,0.9455,1.619,127500,-74.69,8.486e-05
11.96,0.97,1.616,140900,-80.04,8.488e-05
11.69,0.9397,1.597,121300,-75.53,9.637e-05
11.46,0.9456,1.762,332400,-78.16,3.448e-05
11.4,0.9999,1.533,79620,-75.5,0.0001432
12.41,0.9381,1.695,236800,-79.65,5.241e-05
10.91,0.9447,1.666,168300,-76.39,6.482e-05
12.18,0.9446,1.579,114000,-78.56,0.0001068
10.93,0.9443,1.665,167900,-76.42,6.51e-05
12.07,0.9733,1.605,134000,-78.65,9.007e-05
12.06,0.9493,1.588,117100,-77.55,0.000103
11.55,0.9441,1.741,290300,-79.42,3.979e-05
11.47,0.9336,1.575,106200,-73.24,0.000108
10.96,0.9471,1.765,319200,-80.16,3.434e-05
11.57,0.9454,1.63,146700,-75.12,7.887e-05
12.32,0.6836,1.628,160000,-76.26,7.7e-05
12.59,0.9657,1.507,78180,-77.25,0.000161
12.43,0.9413,1.662,191800,-79.01,6.481e-05
12.44,0.9376,1.691,225500,-77.34,5.517e-05
11.2,0.8892,1.471,54630,-75.76,0.000205
12.05,0.9733,1.606,134500,-78.82,8.959e-05
12.09,0.9386,1.507,74220,-73.52,0.0001629
11.73,0.3838,1.716,256000,-80.3,4.582e-05
12.46,0.9485,1.63,160400,-77.61,7.768e-05
11.5,0.9423,1.782,373200,-80.75,3.081e-05
13.02,0.2406,1.556,107300,-78.8,0.0001213
13.91,0.9467,1.616,162100,-81.37,8.581e-05
12.3,0.4051,1.581,115400,-80.82,0.0001066
12.61,0.9368,1.644,174200,-78.74,7.239e-05
12.31,0.684,1.629,161500,-76.27,7.622e-05
12.08,0.4663,1.612,140400,-78.83,8.604e-05
11.18,0.9366,1.549,83990,-75.01,0.0001331
11.99,0.9496,1.612,136300,-78.1,8.797e-05
12.47,0.9479,1.626,157100,-76.68,7.938e-05
11.13,0.8436,1.616,135500,-76.61,8.214e-05
12.46,0.9468,1.622,154700,-75.58,8.054e-05
13.15,0.9409,1.637,177200,-77.8,7.421e-05
12.95,0.2111,1.582,126100,-79.42,0.0001027
10.9,0.9489,1.7,211500,-78.56,5.154e-05
11.88,0.843,1.69,214600,-82.54,5.536e-05
10.86,0.9455,1.613,123600,-74.71,8.786e-05
11.3,0.2168,1.592,117100,-77.66,9.65e-05
12.83,0.9491,1.643,177500,-81.73,7.228e-05
12.88,0.663,1.623,160200,-73.04,8.04e-05
11.7,0.8555,1.523,77760,-77.9,0.0001505
12.74,0.5103,1.656,190100,-81.95,6.702e-05
12.71,0.9423,1.692,249400,-75.9,5.096e-05
12.27,0.7392,1.663,190700,-77.6,6.434e-05
12.95,0.2111,1.582,126100,-79.42,0.0001027
11.81,0.9353,1.71,242000,-74.52,4.88e-05
12.26,0.2809,1.527,86310,-75.91,0.000142
12.42,0.2309,1.7,245600,-81.89,5.057e-05
11.86,0.9448,1.736,302100,-75.58,3.926e-05
10.39,0.9449,1.64,139300,-76.73,7.459e-05
11.46,0.9384,1.784,372800,-79.4,3.074e-05
11.73,0.9413,1.599,117800,-75.61,9.958e-05
10.65,0.9322,1.628,129500,-74.12,8.224e-05
13.66,0.9476,1.62,164900,-80.2,8.284e-05
11.51,0.9387,1.552,92350,-72.02,0.0001246
11.89,0.9374,1.529,84550,-73.51,0.0001406
11.62,0.8417,1.684,212500,-79.25,5.468e-05
11.77,0.2467,1.663,187900,-79.9,6.264e-05
11.82,0.7396,1.691,219200,-80.41,5.392e-05
9.626,1,1.612,104300,-73.22,9.229e-05
11.51,0.8479,1.551,92160,-76.94,0.0001249
11.2,0.8655,1.539,82350,-73.57,0.000136
13.8,0.9473,1.64,189400,-81.36,7.286e-05
13.13,0.6914,1.638,176100,-78.92,7.456e-05
11.58,0.9484,1.627,145600,-76.38,7.953e-05
12.77,0.9372,1.712,281000,-77.6,4.544e-05
11.34,0.9466,1.563,95770,-76.1,0.0001184
10.44,0.8168,1.73,243000,-80.56,4.296e-05
12.63,0.9401,1.616,151000,-78.2,8.364e-05
11.04,0.948,1.664,170500,-77.95,6.475e-05
11.47,0.9393,1.745,290600,-78.02,3.947e-05
12.01,0.3829,1.672,194800,-81.73,6.165e-05
12.01,0.9498,1.613,136900,-78.46,8.773e-05
12.01,0.9498,1.613,136900,-78.46,8.773e-05
11.84,0.9431,1.686,208000,-79.94,5.692e-05
11.83,0.6136,1.687,212300,-81.09,5.572e-05
11.23,0.9489,1.569,99520,-75.29,0.0001128
12.59,0.9364,1.68,222200,-73.32,5.666e-05
11.79,0.8431,1.721,262500,-81.61,4.491e-05
13.24,0.9999,1.54,98290,-79.39,0.0001347
11.09,0.8722,1.569,98150,-74.54,0.000113
12.49,0.2211,1.522,85970,-76.82,0.0001453
13.48,0.09715,1.65,201700,-80.05,6.683e-05
11.15,0.9475,1.625,134700,-77.27,8.278e-05
12.09,0.9694,1.595,124300,-80.06,9.726e-05
10.63,0.9398,1.567,89860,-75.71,0.0001183
11.82,0.9856,1.621,143200,-77.5,8.254e-05
11.8,0.9431,1.687,214100,-79.75,5.511e-05
13.07,0.9737,1.57,118200,-79.36,0.0001106
13.06,0.8453,1.575,121300,-79.92,0.0001077
11.78,0.9485,1.619,140800,-76.43,8.366e-05
10.16,0.9389,1.732,241600,-76.03,4.205e-05
12.08,0.9442,1.709,252400,-77.71,4.786e-05
13.28,0.95,1.68,237800,-81.27,5.585e-05
12.9,0.9313,1.578,119900,-78.49,0.0001076
11.54,0.9434,1.779,369000,-80.37,3.127e-05
12.32,0.6836,1.628,160000,-76.26,7.7e-05
11.44,0.933,1.538,81690,-70.86,0.00014
10.57,0.9278,1.719,230300,-74.16,4.59e-05
12.23,0.9386,1.626,157600,-75.72,7.76e-05
12.92,0.9416,1.674,220800,-78.27,5.851e-05
12.86,0.9394,1.667,208600,-75.85,6.165e-05
11.77,0.2537,1.561,103200,-72.73,0.0001141
10.97,0.9424,1.671,172800,-77.41,6.348e-05
12.6,0.9411,1.648,178400,-79.29,7.063e-05
11.32,0.9465,1.563,96540,-75.85,0.0001173
12.18,0.9442,1.741,311000,-80.29,3.916e-05
11.41,0.9356,1.552,92570,-69.8,0.0001233
11.42,0.9386,1.638,148400,-74.84,7.695e-05
13.26,0.947,1.696,259300,-80.64,5.114e-05
12.42,0.9402,1.668,195300,-78.33,6.359e-05
12.14,0.8441,1.58,113400,-79.28,0.0001071
11.5,0.9458,1.661,178000,-75.68,6.461e-05
11.04,0.9484,1.667,173000,-78.53,6.382e-05
11.44,0.9391,1.737,276000,-77.8,4.145e-05
11.4,0.9397,1.642,154900,-75.37,7.36e-05
11.76,0.9478,1.616,138300,-76.16,8.503e-05
11.02,0.9993,1.683,198700,-78.12,5.546e-05
11.02,0.9417,1.73,251900,-79.39,4.375e-05
11.81,0.937,1.735,291300,-75.62,4.054e-05
12.39,0.9478,1.656,189100,-76.7,6.552e-05
11.67,0.9458,1.626,143400,-75.69,8.138e-05
10.58,0.9419,1.618,126800,-71.66,8.344e-05
12.48,0.9367,1.692,232800,-80.24,5.361e-05
12,0.973,1.61,137000,-78.77,8.759e-05
11.91,0.9494,1.646,168000,-78.44,7.089e-05
10.7,0.9186,1.585,104300,-76.74,0.0001026
12.74,0.4375,1.653,185100,-82.88,6.883e-05
12.39,0.9437,1.683,219900,-76.34,5.634e-05
11.63,0.9492,1.657,176700,-77.27,6.582e-05
10.84,0.9372,1.786,350400,-78.53,3.094e-05
12.31,0.966,1.569,108900,-78.43,0.000113
10.8,0.9371,1.645,142100,-74.89,7.6e-05
11.57,0.9454,1.63,146700,-75.12,7.887e-05
12.36,0.1898,1.736,311300,-81.55,3.97e-05
11.26,0.8923,1.584,111400,-76.58,0.0001011
11.05,0.9192,1.567,97250,-74.17,0.0001136
11.54,0.9012,1.553,92980,-77.87,0.0001241
11.72,0.4529,1.731,277000,-82.18,4.231e-05
11.37,0.9422,1.833,515400,-80.96,2.206e-05
11.69,0.9397,1.597,121300,-75.53,9.637e-05
12.24,0.9464,1.732,298800,-78.98,4.096e-05
11.89,0.9815,1.615,139000,-77.56,8.554e-05
12.2,0.9382,1.515,75750,-75.67,0.0001611
11.1,0.9502,1.597,116100,-76.29,9.561e-05
11.86,0.8388,1.639,165300,-77.78,7.175e-05
11.37,0.2863,1.561,97890,-75.86,0.0001162
11.58,0.454,1.555,93760,-79.06,0.0001235
12.59,0.9465,1.594,128600,-77.61,9.79e-05
12.08,0.9472,1.586,114900,-79.08,0.0001051
9.243,0.9461,1.594,91460,-73.47,0.0001011
10.39,0.9449,1.636,135400,-76.72,7.674e-05
12.52,0.9615,1.685,228500,-80.55,5.479e-05
12.57,0.941,1.653,182700,-79.25,6.88e-05
12.47,0.9415,1.663,191000,-77.91,6.529e-05
11.4,0.9397,1.642,154900,-75.37,7.36e-05
12.09,0.9333,1.702,234900,-75.95,5.147e-05
12.49,0.9395,1.745,334500,-75.91,3.734e-05
10.56,0.9397,1.604,109500,-73.34,9.644e-05
13.72,0.976,1.524,92880,-80.12,0.0001477
11.63,0.949,1.569,105700,-73.52,0.00011
11.64,0.9463,1.659,178400,-77.82,6.525e-05
12.08,0.9486,1.594,121200,-79.43,9.967e-05
12.08,0.2418,1.587,118200,-78.88,0.0001022
12.85,0.1206,1.584,127100,-78.95,0.0001011
11.45,0.9494,1.534,81180,-75.31,0.000141
11.74,0.949,1.659,179200,-78.08,6.551e-05
12.16,0.9368,1.733,292900,-78.33,4.152e-05
11.94,0.945,1.596,120000,-77.42,9.95e-05
11.26,0.8852,1.473,55620,-75.97,0.0002024
12.43,0.9367,1.697,237400,-78.32,5.236e-05
10.85,0.9481,1.695,205700,-77.02,5.275e-05
11.4,0.9454,1.67,184100,-76.03,6.192e-05
12.55,0.9373,1.678,218000,-74.71,5.757e-05
12.44,0.9456,1.652,181500,-77.83,6.854e-05
10.53,0.9548,1.529,71520,-72.94,0.0001472
12.92,0.2411,1.582,126300,-78.81,0.0001023
12.98,0.938,1.668,213500,-77.85,6.08e-05
11.17,0.9453,1.593,114500,-76.08,9.755e-05
11.49,0.9397,1.743,287500,-78.05,3.997e-05
12.47,0.9351,1.697,237200,-79.52,5.257e-05
11.28,0.933,1.614,133800,-73.22,8.43e-05
11.67,0.9501,1.665,185600,-78.52,6.288e-05
12.87,0.9317,1.588,128200,-78.21,0.0001004
11.61,0.9452,1.634,149300,-76.03,7.776e-05
10.79,0.9381,1.558,87850,-76.45,0.0001228
11.74,0.7844,1.596,121100,-75.91,9.694e-05
11.62,0.9471,1.657,176300,-77.55,6.591e-05
11.85,0.94,1.753,327600,-77.73,3.617e-05
11.67,0.7378,1.741,296700,-81.25,3.933e-05
11.02,0.8842,1.502,65550,-75.96,0.0001681
10.85,0.9418,1.632,135000,-74.49,8.037e-05
10.97,0.945,1.783,357200,-81.37,3.071e-05
12.82,0.9347,1.705,268200,-77.61,4.78e-05
12.37,0.9396,1.716,269600,-77.43,4.588e-05
11.13,0.9482,1.626,135400,-76.98,8.22e-05
11.93,0.9433,1.6,122400,-77.43,9.747e-05
11.03,0.9206,1.576,103700,-73.17,0.0001064
11.7,0.9464,1.48,60910,-75.1,0.0001921
11.03,0.4475,1.479,57190,-74.3,0.0001929
11,0.9467,1.585,104100,-74.71,0.0001057
11.79,0.781,1.588,115700,-75.91,0.0001019
11.63,0.9442,1.729,270900,-79.58,4.293e-05
12.2,0.9445,1.575,111800,-78.56,0.0001091
10.48,0.9687,1.684,185200,-78.56,5.659e-05
