Kmax,Ku,n,halfmax,Vhalf,slope
2.099,1.102e-05,1.938,15050,-104.5,0.0001395
1.828,0.000128,1.446,5887,-1,0.0003105
2.255,1.24e-05,1.434,695.2,-94.91,0.003244
2.485,7.317e-05,1.103,1149,-1,0.002163
3.314,1.981e-05,0.8112,165.1,-103.3,0.02007
1.692,1.829e-05,0.9668,106.3,-135,0.01592
1.31,2.281e-05,2,3359,-156.4,0.00039
1.74,1.583e-05,1.601,4398,-143.1,0.0003956
2.258,8.662e-06,2,13080,-125.9,0.0001726
44.45,1.592e-05,0.7281,2524,-184.6,0.01761
1.482,3.095e-05,1.026,177.9,-164.7,0.008331
2.65,2.144e-05,0.9678,275.4,-151,0.009622
4.748,2.468e-05,0.7169,175.1,-139.7,0.02712
151.8,2.336e-05,0.6594,5470,-146.9,0.02775
2.231,1.155e-05,2,10400,-129.7,0.0002145
1.124,3.456e-05,1.092,79.31,-164.3,0.01417
3.412,5.918e-05,0.9876,962.9,-64.73,0.003543
1.304,0.0001338,1.41,2070,-1,0.00063
1.604,1.986e-05,1.362,876.4,-145.5,0.00183
1.487,2.244e-05,2,5178,-124.4,0.0002872
6052,8.538e-05,0.8901,1291000,-1,0.004688
2.233,1.14e-05,2,10230,-158.1,0.0002183
1.015,6.285e-05,1.596,1638,-1.001,0.0006197
1.574,2.743e-05,1.774,13420,-1.002,0.0001173
1.705,1.555e-05,2,6086,-120.1,0.0002802
1.338,2.692e-05,1.752,3063,-163.7,0.0004368
3.567,1.248e-05,1.072,615.1,-114.3,0.005799
138800,0.0001218,1.062,91500000,-1,0.001517
1.148,3.207e-05,2,8880,-1.012,0.0001293
2.036,9.533e-06,1.864,3495,-108,0.0005825
1.322,2.832e-05,1.317,295.6,-158.3,0.004472
2.115,5.225e-05,1.42,5624,-1.001,0.0003761
91580,1.987e-05,0.8381,9568000,-145.7,0.009571
1.037,2.484e-05,2,5167,-1.017,0.0002007
1.473,0.0001329,1.277,1315,-1.001,0.00112
1.666,0.0001528,1.243,1432,-1,0.001163
1747000,2.103e-05,0.6659,67070000,-140.1,0.02605
2.157,9.131e-06,2,9568,-111.3,0.0002254
13.64,2.982e-05,0.6031,435,-168,0.03136
1.227,5.768e-05,2,42250,-66.24,2.904e-05
4.61,1.034e-05,1.213,2072,-124.4,0.002225
2.07,0.0001525,1.124,1078,-1,0.00192
1.316,3.14e-05,0.9595,75.27,-145.7,0.01748
2.165,1.009e-05,1.3,353,-116.9,0.006133
1.28,2.054e-05,2,6382,-175.5,0.0002006
2.289,1.124e-05,2,12460,-95.52,0.0001837
73380,0.000125,0.8573,14040000,-1,0.005226
1.299,2.109e-05,2,4693,-162.1,0.0002768
1.694,2.336e-05,1.836,11110,-160.5,0.0001525
9.751,0.0001752,0.8547,1636,-1.002,0.00596
9.733,0.0001547,0.8078,1234,-1,0.007887
1.426,2.576e-05,2,12860,-43.73,0.0001109
2.682,3.002e-05,0.7848,165.4,-175,0.01622
1.199,0.0001678,1.785,14060,-1,8.528e-05
1.471,1.732e-05,2,15830,-129.6,9.292e-05
1.802,1.482e-05,2,9066,-143.8,0.0001988
1.453,1.92e-05,2,17990,-139.6,8.077e-05
1.134,0.0001706,2,38610,-1.001,2.937e-05
1.408,2.126e-05,2,4168,-141.3,0.0003378
1.61,1.193e-05,2,6858,-99.1,0.0002348
3.88,1.048e-05,1.502,5590,-98.72,0.0006941
1.656,1.565e-05,2,4656,-132.2,0.0003557
1.49,3.125e-05,1.158,377.1,-156.8,0.003951
1.134,0.0001706,2,38610,-1.001,2.937e-05
1.4,1.983e-05,1.998,14360,-152,9.749e-05
1.153,3.377e-05,2,11500,-179.1,0.0001003
1.626,1.467e-05,2,5029,-119.3,0.0003233
1.407,2.969e-05,2,48360,-145.7,2.909e-05
1.297,6.779e-05,1.23,654,-56.97,0.001983
19.45,5.116e-05,0.7801,1829,-1.001,0.01063
1.591,2.112e-05,1.052,156.8,-150.9,0.01015
116200,1.883e-05,0.6113,3159000,-144.5,0.03678
1.498,1.31e-05,2,3809,-130.8,0.0003933
1.386,2.628e-05,2,11190,-46.03,0.0001239
2.378,1.146e-05,2,48000,-144.3,4.954e-05
1.572,1.823e-05,2,32470,-177.5,4.841e-05
1.192,3.114e-05,1.999,16820,-60.94,7.087e-05
0.9604,9.848e-05,1.325,411.7,-1,0.002333
2.377,1.094e-05,2,14320,-111.9,0.000166
11.95,1.825e-05,0.8046,879.4,-154.3,0.01359
2.255,1.24e-05,1.434,695.2,-94.91,0.003244
2.427,1.152e-05,1.48,1206,-126.2,0.002012
184.4,2.869e-05,0.6913,10610,-160,0.01738
1.638,1.17e-05,2,9153,-119.2,0.000179
1.659,2.133e-05,1.883,11560,-114.5,0.0001435
3.786,1.357e-05,0.8657,215.6,-108.3,0.01756
1.792,2.187e-05,1.223,625.5,-143,0.002865
1.386,2.025e-05,2,4668,-142.9,0.0002969
1254,1.993e-05,0.5,20290,-140.5,0.0618
1.591,1.986e-05,1.38,935.6,-150.3,0.001701
1.619,2.031e-05,1.332,767.4,-139.4,0.00211
1.38,8.682e-05,1.683,10020,-1,0.0001377
1.34,3.133e-05,0.9274,67.92,-155.6,0.01973
2.079,9.339e-06,2,7695,-149.3,0.0002702
1.539,2.054e-05,2,9092,-129.1,0.0001693
1.235,3.329e-05,2,18110,-147.8,6.819e-05
1.228,7.098e-05,2,39310,-1.003,3.124e-05
2.559,0.005179,1.086,1292,-1,0.001981
1.145,3.324e-05,1.745,2977,-1.001,0.0003846
2.184,3.262e-05,1.002,422.4,-155.8,0.00517
1.457,1.32e-05,1.654,760.9,-137.5,0.001915
18.33,1.114e-05,1.062,5164,-123.9,0.00355
1.081,5.565e-05,1.126,155.4,-1.001,0.006956
3.041,1.97e-05,0.8465,172.3,-134.6,0.01765
1.244,2.96e-05,1.507,1186,-166,0.001049
1.338,2.027e-05,2,9693,-146.1,0.000138
1.795,2.029e-05,1.162,419.8,-150.5,0.004276
1.227,6.616e-05,1.321,892.7,-59.54,0.001374
1.637,1.48e-05,1.781,2299,-144.1,0.000712
1.014,5.675e-05,2,13080,-1.003,7.752e-05
6.049,1.688e-05,0.739,302.8,-175.6,0.01998
2.428,1.154e-05,1.478,1201,-129,0.002022
1.162,3.354e-05,2,12000,-155.3,9.683e-05
2.15,1.271e-05,2,10630,-85.98,0.0002023
1.431,3.647e-05,1.057,197.5,-163.3,0.007246
2164,6.456e-05,0.663,119300,-1,0.01814
1.77,1.881e-05,2,34700,-93.17,5.101e-05
29800,0.0001428,1.005,13620000,-1,0.002188
1.678,2.092e-05,2,22780,-140,7.366e-05
1.254,0.0001711,1.701,10050,-1,0.0001248
8.217,8.297e-06,1.283,4955,-100.4,0.001658
1.669,1.48e-05,2,6437,-131.7,0.0002593
1.154,3.364e-05,1.697,2456,-1.002,0.0004699
1.912,1.962e-05,2,46980,-114.9,4.07e-05
0.9761,5.955e-05,1.997,10490,-1,9.305e-05
3.497,1.152e-05,0.9559,283.2,-154.4,0.01235
1.725,1.41e-05,2,9564,-137.5,0.0001804
2.879,2.315e-05,0.8918,225.5,-90.19,0.01277
1.818,1.378e-05,2,13370,-130.5,0.000136
6.374,2.241e-05,0.7144,252.3,-94.48,0.02526
0.9891,5.911e-05,2,8123,-4.364,0.0001218
1.935,2.017e-05,1.077,320.6,-161.9,0.006036
2.305,1.403e-05,1.624,5603,-141,0.0004114
1.415,1.337e-05,1.866,1660,-133.4,0.0008524
1.044,0.005388,1.912,18430,-1.001,5.665e-05
2.137,1.217e-05,1.992,6764,-161.1,0.0003159
1.443,0.0001342,1.286,1325,-1.001,0.001089
1.197,3.365e-05,2,14910,-149.1,8.028e-05
64290,6.113e-05,0.6056,2733000,-43.49,0.02352
1.718,7.236e-05,1.296,1801,-1,0.0009539
2.357,1.8e-05,1.436,3160,-140,0.0007459
1.698,2.336e-05,1.829,10780,-158.7,0.0001575
1.654,1.448e-05,2,7446,-152.8,0.0002221
1.208,3.126e-05,1.134,131.2,-145.8,0.009207
1.7,2.333e-05,2,29910,-96.41,5.684e-05
1.669,1.167e-05,2,8299,-117.9,0.0002011
1.334,6.021e-05,1.472,3175,-44.54,0.0004202
1.982,0.005291,1.006,532.1,-1,0.003725
1.796,1.386e-05,2,10190,-130,0.0001763
1.797,1.909e-05,1.496,1728,-113.8,0.00104
2.157,9.131e-06,2,9568,-111.3,0.0002254
1.236,5.996e-05,1.604,5359,-45.99,0.0002306
2.153,9.107e-06,2,10910,-150.1,0.0001973
1.137,6.186e-05,1.371,945.6,-42.34,0.001202
1.796,1.386e-05,2,10190,-140.8,0.0001763
1.425,2.063e-05,2,6364,-112.2,0.0002239
1.577,1.373e-05,2,4961,-134,0.0003179
3054,7.44e-05,0.7665,311900,-1,0.009792
1.269,2.973e-05,1.774,7273,-157.4,0.0001745
1.678,2.091e-05,2,22830,-141,7.35e-05
1.598,1.234e-05,2,6672,-110.2,0.0002395
1.679,2.092e-05,2,22850,-154.4,7.348e-05
3.608,1.044e-05,1.583,7648,-93.4,0.0004718
1.175,6.411e-05,1.423,1301,-62.02,0.0009032
1.153,3.374e-05,2,11500,-167.2,0.0001003
1.164,3.072e-05,1.706,2275,-167.7,0.0005116
2.926,8.115e-06,1.688,3771,-140.8,0.0007759
0.8943,3.662e-05,2,7408,-2.004,0.0001207
2.755,7.986e-06,1.964,10260,-110.3,0.0002685
1.969,0.0001523,1.146,1122,-1,0.001755
1.796,1.386e-05,2,10180,-137.1,0.0001764
0.9895,5.916e-05,2,8149,-4.338,0.0001214
7.61,1.395e-05,0.7076,245.2,-91.21,0.03104
12.17,1.682e-05,0.6831,495.9,-154.6,0.02454
1.719,1.422e-05,2,9405,-129.1,0.0001828
2.21,6.89e-05,0.788,159.3,-56.74,0.01387
2.02,1.031e-05,1.533,734.8,-104.2,0.002749
1.29,3.631e-05,1.372,795.2,-150.1,0.001622
1.582,1.545e-05,1.819,1744,-131.4,0.0009071
1.471,3.377e-05,0.9855,137.9,-177.8,0.01067
34350,1.746e-05,0.864,4177000,-171.7,0.008224
1.824,2.074e-05,1.012,193.1,-144.3,0.009446
1.831,1.796e-05,2,34990,-138.7,5.233e-05
1.465,2.073e-05,1.563,1682,-1.001,0.000871
2.082,9.318e-06,2,7730,-150.1,0.0002693
1.203,0.0001313,2,51630,-1,2.33e-05
7005,8.196e-06,0.972,947500,-165.4,0.007393
1.175,0.00325,2,55070,-1,2.134e-05
11130,1.395e-05,0.989,2134000,-141.1,0.005216
1.796,1.386e-05,2,10190,-128,0.0001763
128200,2.046e-05,0.7188,6701000,-148.8,0.01913
5.516,2.31e-05,0.7381,251.5,-86.77,0.02193
3.085,2.337e-05,1.013,499.6,-146,0.006175
350.9,2.492e-05,0.7637,28090,-1,0.01249
1.296,2.085e-05,2,4629,-161.1,0.00028
1.922,1.593e-05,1.423,2190,-147.8,0.0008776
3.067,8.206e-06,1.435,1201,-110.1,0.002554
1.069,6.815e-05,2,24190,-52.58,4.419e-05
6.622,1.361e-05,0.7305,227,-103.6,0.02917
3.865,1.252e-05,1.033,569.5,-111.3,0.006787
2.384,1.098e-05,2,16410,-123.2,0.0001453
5709,1.657e-05,0.6081,167500,-146.6,0.03408
1.267,2.713e-05,2,23010,-161.7,5.506e-05
2.47,2.12e-05,1.096,502.6,-106.5,0.004914
87.63,8.31e-06,1.021,15420,-108,0.005683
1.16,6.205e-05,1.214,420.3,-40.98,0.00276
1.175,6.411e-05,1.423,1301,-62.02,0.0009032
1.317,2.02e-05,2,8074,-147.6,0.0001631
1.64,2.11e-05,1.966,16830,-125.1,9.745e-05
1.682,2.335e-05,1.865,12540,-147.3,0.0001341
1.242,6.515e-05,0.926,97.02,-1,0.0128
2.056,9.455e-06,2,8850,-142.8,0.0002323
1.492,3.233e-05,1.45,2315,-153.3,0.0006445
282700,5.843e-05,0.7079,20780000,-66.08,0.0136
1.3,7.311e-05,1.712,9432,-1,0.0001378
2.233,1.809e-05,1.331,2052,-154.6,0.001088
2.88,1.931e-05,0.769,122.8,-172.3,0.02345
1.262,3.352e-05,1.397,768,-151.7,0.001643
2.753,2.149e-05,1.018,400.2,-121.6,0.006879
1.221,0.005248,1.658,8226,-1,0.0001484
1.981,2.286e-05,1.269,870.2,-87.56,0.002276
2.165,1.009e-05,1.3,353,-116.9,0.006133
1544,6.093e-05,0.684,103700,-43.54,0.01489
4.57,2.321e-05,0.7687,233.9,-86.46,0.01954
577000,9.867e-06,0.775,26590000,-146.2,0.0217
3.03,3.213e-05,0.896,391.9,-157.9,0.007732
1.446,2.188e-05,1.845,8726,-174.9,0.0001657
1.152,3.376e-05,2,11480,-157.6,0.0001003
2.882,7.63e-06,2,14180,-108.5,0.0002032
1.32,3.405e-05,1.122,203.3,-134.9,0.006493
1.57,1.605e-05,2,27190,-143.8,5.774e-05
1.396,2.594e-05,2,7805,-60.31,0.0001789
10280,0.003275,0.5934,423400,-1,0.02428
2.447,2.342e-05,1.148,692.9,-123.9,0.003532
1.763,1.593e-05,1.57,3833,-155.9,0.00046
7.228,1.836e-05,0.8674,824.4,-172.2,0.008768
1.62,1.511e-05,1.69,1074,-109,0.001508
1.231,7.112e-05,2,39660,-1.002,3.104e-05
3.03,0.0001306,1.238,3895,-1,0.0007779
1.844,1.719e-05,2,17970,-144.8,0.0001026
1.084,0.000135,2,29810,-1,3.636e-05
8.217,8.297e-06,1.283,4955,-100.4,0.001658
1.176,0.003244,2,55250,-1,2.129e-05
1.075,2.292e-05,2,7775,-1.005,0.0001383
1.811,1.583e-05,1.524,3260,-137.2,0.0005555
1138,3.283e-05,0.5135,23530,-165.1,0.04836
1.729,1.508e-05,1.309,292.1,-122.6,0.005919
1.436,3.588e-05,1.01,185.2,-27.35,0.007754
31610,1.823e-05,0.7465,2140000,-198,0.01477
7.682,2.114e-05,0.7057,294.1,-130.7,0.02612
2.079,9.339e-06,2,7695,-149.3,0.0002702
2.096,2.131e-05,1.254,820.8,-108.9,0.002554
1.448,1.965e-05,2,17970,-148.3,8.058e-05
1.666,2.991e-05,1.307,548.4,-103.7,0.003038
2.289,1.124e-05,2,12460,-95.52,0.0001837
1.803,1.822e-05,1.591,5250,-165.1,0.0003434
1.043,6.367e-05,2,17310,-62.68,6.025e-05
1.247,3.366e-05,1.285,381.1,-147.4,0.003272
4.642,1.443e-05,0.9361,468.4,-143.4,0.00991
2.093,1.799e-05,1.6,5902,-154.7,0.0003546
1.527,1.232e-05,2,5711,-136.1,0.0002674
2.083,1.372e-05,2,30730,-124.7,6.778e-05
1.384,2.59e-05,2,14150,-166.4,9.781e-05
1.227,5.767e-05,2,42280,-66.22,2.902e-05
1.66,2.072e-05,1.136,288.1,-149.7,0.005762
1.441,1.956e-05,2,13960,-1.013,0.0001032
0.8943,3.662e-05,2,7408,-2.004,0.0001207
2.964,7.597e-06,2,18540,-114.8,0.0001599
2.327,2.76e-05,0.7552,81.73,-79.59,0.02847
1.646,1.481e-05,1.728,1847,-125,0.0008912
2.096,2.347e-05,0.9882,235.2,-78.86,0.008912
1.508,2.059e-05,2,7636,-152.6,0.0001975
0.9761,5.955e-05,1.997,10490,-1,9.305e-05
1.216,6.613e-05,1.337,949.1,-59.56,0.001281
1.286,2.973e-05,1.726,5956,-152.9,0.0002159
1.193,3.597e-05,2,16620,-149.1,7.178e-05
17330,6.514e-05,1.003,7322000,-1,0.002367
2.161,2.338e-05,1.263,988.4,-120.5,0.002186
53520,9.123e-05,0.7351,4612000,-1.001,0.0116
1.437,1.703e-05,2,13020,-143.4,0.0001104
0.9926,5.866e-05,2,8113,-4.508,0.0001223
12900,0.0001436,0.8851,2933000,-1,0.004398
1.659,2.144e-05,1.889,11940,-118.8,0.0001389
8.535,9.785e-06,1.034,1281,-149,0.006663
11310,7.917e-05,0.6265,510700,-1.001,0.02215
1.677,2.124e-05,1.847,9918,-122.6,0.0001691
1.049,6.255e-05,2,21510,-39.38,4.877e-05
53350,0.0001419,1.001,23900000,-1,0.002232
95930,0.0001235,1.174,122200000,-1,0.000785
8.166,0.003239,1.062,4873,-1,0.001676
1.362,2.131e-05,2,2902,-147.4,0.0004693
2.249,1.196e-05,1.678,2215,-122.6,0.001015
11010,6.115e-05,0.732,950300,-62.8,0.01159
2.315,2.985e-05,0.8175,92.23,-106.3,0.0251
1.719,1.422e-05,2,9405,-129.1,0.0001828
1.302,0.0001714,1.63,7519,-1,0.0001732
60820,8.805e-05,0.7976,7551000,-1,0.008055
2.622,2.14e-05,1.048,428.4,-114,0.00612
0.8955,3.654e-05,2,7387,-2.077,0.0001212
1.271,3.44e-05,0.8578,40.08,-144.7,0.03171
22.51,6.1e-05,0.7634,2123,-1,0.0106
1.235,3.329e-05,2,18110,-147.8,6.819e-05
1.615,2.303e-05,1.442,1364,-79.82,0.001184
1.299,2.881e-05,1.171,120.7,-150.5,0.01076
1.189,2.972e-05,1.668,2232,-152,0.0005327
422000,1.964e-05,0.6864,18640000,-86.85,0.02264
723200,7.419e-05,0.7748,77590000,-1.001,0.009321
1.16,3.094e-05,1.71,2231,-156.4,0.0005199
95810,1.979e-05,0.8325,9677000,-180.2,0.009901
2.177,2.347e-05,0.9084,174.6,-166.9,0.01247
3.124,8.475e-06,1.336,810.6,-94.9,0.003854
27360,5.357e-05,0.8759,5332000,-1,0.005131
1.684,0.0001308,1.498,6786,-1,0.0002482
1.12,0.005286,2,43220,-1,2.591e-05
1.54,6.996e-05,0.9627,225.3,-50.6,0.006835
1.574,0.0001354,1.215,1068,-1,0.001474
0.9953,6.188e-05,2,15340,-41.83,6.488e-05
1.162,3.356e-05,2,11990,-159.1,9.691e-05
1.293,3.429e-05,0.996,92.84,-161.9,0.01393
0.9071,9.424e-05,1.726,2484,-1.001,0.0003652
1.023,0.005251,2,27410,-1,3.732e-05
1.453,1.92e-05,2,17950,-141,8.095e-05
1.376,8.493e-05,1.696,10660,-1,0.0001291
2.43,5.393e-05,1.357,4903,-1.004,0.0004956
1.669,1.481e-05,2,6434,-140.7,0.0002594
1.659,2.133e-05,1.883,11560,-114.5,0.0001435
1.407,2.969e-05,2,48360,-145.7,2.909e-05
1.082,0.0001336,1.892,16260,-1.001,6.654e-05
1.625,1.467e-05,2,4982,-162.7,0.0003262
1.206,4.178e-05,1.095,103.3,-149.9,0.01167
1.869,5.224e-05,1.499,7030,-1.001,0.0002659
2.532,1.582e-05,1.082,583,-156.7,0.004343
8.901,1.567e-05,1.144,5360,-147.4,0.001661
1.444,1.351e-05,1.999,2655,-158,0.0005439
1.244,2.989e-05,2,22850,-161.1,5.444e-05
4.716,6.407e-05,0.6188,154.8,-70.18,0.03047
1.498,2.321e-05,2,32560,-1.005,4.601e-05
1.678,2.096e-05,2,22850,-126.3,7.344e-05
61010,5.442e-05,0.6838,3795000,-69.33,0.01608
1.679,6.09e-05,1.002,271.7,-71.97,0.00618
7.908,1.686e-05,0.7114,357.3,-145.8,0.02213
2.062,3.212e-05,1.048,491.3,-155.4,0.004197
2.142,1.306e-05,1.45,492.9,-110.3,0.004346
1.719,1.425e-05,2,9411,-130.5,0.0001827
63080,1.086e-05,0.7714,3587000,-88.53,0.01759
1.404,6.964e-05,1.13,474.6,-51.39,0.002958
2.394,2.337e-05,1.167,734,-120.4,0.003262
1.356,2.967e-05,1.269,471.1,-173.2,0.002878
1.649,1.799e-05,1.152,268.2,-169.9,0.006148
1.198,3.359e-05,2,14910,-152.7,8.035e-05
1.162,3.067e-05,1.721,2423,-178.9,0.0004796
8.797,3.006e-05,0.6262,307.2,-153.3,0.02864
1.386,6.432e-05,2,64880,-1.001,2.136e-05
4.78,1.988e-05,1.061,1312,-151.1,0.003643
1.488,1.351e-05,2,3793,-128.9,0.0003923
2.046,1.037e-05,1.417,547.8,-93.72,0.003735
1.796,1.386e-05,2,10190,-128,0.0001763
4485,8.725e-05,0.8833,918200,-1,0.004885
1.405,2.007e-05,1.999,14550,-185.5,9.656e-05
1.175,2.806e-05,1.714,2286,-148,0.000514
1.28,2.057e-05,2,6371,-159.6,0.0002009
152700,9.02e-06,0.9449,18530000,-146.2,0.008241
1.669,1.48e-05,2,6437,-131.7,0.0002593
7.766,6.657e-05,1.199,9104,-1,0.000853
2.256,1.147e-05,1.918,8439,-129.9,0.0002673
2.096,2.131e-05,1.254,820.8,-108.9,0.002554
2.919,7.454e-05,1.047,1053,-1,0.002772
1.881,1.583e-05,2,64830,-168.2,2.901e-05
1.507,1.879e-05,0.9897,77.91,-148.9,0.01934
1.417,2.805e-05,1.038,142.2,-175.5,0.009965
402.7,1.991e-05,0.8656,49120,-178.1,0.008198
2.084,1.374e-05,2,30800,-145.6,6.766e-05
1.564,6.02e-05,1.32,1610,-1.001,0.0009714
23480,1.183e-05,0.9025,2913000,-128.3,0.00806
105700,1.824e-05,0.781,7958000,-180.2,0.01328
1.644,6.934e-05,0.8136,107.5,-56.69,0.01529
1.729,2.342e-05,1.754,7738,-116.2,0.0002234
1.228,6.322e-05,1.039,173.9,-1.001,0.007062
926.8,1.936e-05,0.5922,25470,-133.7,0.03639
1.288,0.0001711,1.648,8055,-1.001,0.0001599
2.485,7.062e-05,0.7533,159.2,-51.7,0.01561
1.453,1.92e-05,2,17900,-140.7,8.117e-05
1.738,1.439e-05,2,8385,-129.7,0.0002073
1.666,1.48e-05,2,6677,-99.61,0.0002495
1.224,3.388e-05,1.472,984.3,-141.3,0.001244
2.021,9.779e-06,1.863,3430,-110.2,0.0005892
1.173,6.064e-05,2,12450,-77.46,9.422e-05
1.013,5.693e-05,2,13050,-1,7.762e-05
1.29,3.631e-05,1.372,795.2,-150.1,0.001622
15110,0.003239,0.9945,6731000,-1,0.002245
2616,1.756e-05,1.146,1673000,-176.3,0.001564
1.385,6.435e-05,1.999,64260,-1.008,2.155e-05
6.228,1.147e-05,1.193,3053,-131,0.00204
1.748,1.425e-05,2,8612,-132.2,0.000203
1.724,1.415e-05,2,9663,-134.8,0.0001784
1.217,3.719e-05,1.175,217.2,-1,0.005603
3.417,8.249e-06,2,56280,-129,6.071e-05
47.93,6.304e-05,0.7601,4841,-60.29,0.009901
1.643,3.013e-05,1.155,534.6,-167.6,0.003073
56300,1.569e-05,0.8842,8540000,-157.4,0.006593
1.417,3.194e-05,1.57,3813,-148.2,0.0003716
8604,0.0001238,0.8356,1456000,-1,0.005909
1.527,1.232e-05,2,5715,-144.3,0.0002672
39530,2.78e-05,0.5473,949000,-69.27,0.04165
1.218,2.155e-05,2,2277,-154.5,0.0005349
1.111,3.277e-05,1.952,5806,-1.001,0.0001914
2333000,1.336e-05,0.846,191300000,-97.89,0.0122
3.597,9.487e-06,1.564,5846,-125.2,0.0006153
1.969,0.0001523,1.146,1122,-1,0.001755
2161,0.0001554,0.6925,152600,-1,0.01416
4.59,0.0001456,1.23,6412,-1,0.0007158
2.138,1.246e-05,1.812,10280,-128.4,0.000208
26.74,9.5e-06,0.9224,2550,-113.2,0.01049
36700,9.918e-06,0.7792,1687000,-165.5,0.02175
2.023,2.295e-05,1.238,751.5,-89.98,0.002692
6.323,0.000155,0.8332,881.6,-1.001,0.007172
25230,6.825e-05,0.807,3382000,-1.001,0.00746
2.254,1.397e-05,1.673,6869,-118.4,0.0003281
65440,1.371e-05,0.9896,12570000,-115.9,0.005206
1.415,1.932e-05,2,14910,-152.8,9.49e-05
2.443,1.161e-05,1.431,971.9,-105.9,0.002514
1.884,1.561e-05,1.851,3799,-108.1,0.0004959
1.739,1.159e-05,2,8842,-118.1,0.0001967
3.531,7.314e-05,1.01,1114,-1,0.00317
686.3,5.994e-05,0.7665,75050,-43.49,0.009145
1.063,6.854e-05,2,24080,-51.45,4.414e-05
1.278,3.102e-05,1.453,1095,-167.8,0.001167
1.559,1.258e-05,2,5284,-139.5,0.000295
1.458,2.094e-05,2,5917,-133.9,0.0002464
3.378,1.038e-05,1.389,3268,-109.8,0.001034
7.109,5.237e-05,1.067,3693,-1,0.001925
138600,2.922e-05,0.8408,20010000,-168,0.006927
1.231,3.569e-05,2,20080,-152.2,6.13e-05
1.054,6.323e-05,1.939,12930,-63.67,8.152e-05
33010,0.0001249,0.8212,5140000,-1.001,0.006422
1.664,1.486e-05,2,6698,-99.13,0.0002484
2.476,2.511e-05,0.8171,107.2,-143,0.0231
1.014,5.681e-05,2,13070,-1.004,7.758e-05
1.321,6.79e-05,1.207,603.7,-56.74,0.002188
1.326,2.692e-05,2,10980,-147.2,0.0001208
4.187,6.343e-05,1.287,7231,-1,0.000579
1.769,3.711e-05,0.7227,52.71,-162.8,0.03356
12390,1.775e-05,1.038,4194000,-173,0.002954
1.88,2.995e-05,0.9297,200.8,-154.4,0.009363
1.581,2.317e-05,1.085,193.8,-1,0.008158
1.043,6.37e-05,2,17260,-63.2,6.043e-05
1.014,5.681e-05,2,13070,-1.004,7.758e-05
11.95,1.825e-05,0.8046,879.4,-154.3,0.01359
0.8943,3.662e-05,2,7408,-2.004,0.0001207
6175,1.88e-05,0.642,199200,-140.3,0.031
1.785,0.005157,1.182,1244,-1,0.001435
1.593,1.646e-05,2,3325,-140,0.0004791
1.2,5.659e-05,2,36770,-67.34,3.264e-05
1.17,5.876e-05,1.882,11460,-72.64,0.0001021
397100,0.0001265,0.7047,31060000,-1,0.01278
1.797,1.909e-05,1.496,1728,-113.8,0.00104
3.087,0.0001515,1.002,967.4,-1,0.003191
1.471,1.732e-05,2,15830,-135.6,9.292e-05
1.063,5.576e-05,2,17170,-1.001,6.191e-05
1.878,1.583e-05,2,64490,-144.7,2.912e-05
1.577,1.373e-05,2,4961,-134,0.0003179
1.218,5.925e-05,1.473,851.8,-79.06,0.00143
3.432,1.849e-05,1.007,688.9,-155.1,0.004982
1.994,1.82e-05,1.446,3041,-174.2,0.0006557
2.289,0.000109,0.9827,488.7,-1,0.004684
19270,0.005126,0.7629,2171000,-1,0.008876
2.273,8.613e-06,2,11510,-114.1,0.0001975
1.751,5.725e-05,1.332,2393,-66.42,0.0007317
1.575,2.132e-05,2,8280,-125.1,0.0001902
2.264,2.222e-05,1.055,330.1,-100.3,0.006859
3597,2.149e-05,0.6198,104800,-160,0.03432
5.704,1.988e-05,1.09,1992,-141.2,0.002863
8.558,1.111e-05,0.7398,306,-104.9,0.02797
1.415,1.932e-05,2,14950,-147,9.465e-05
6.159,6.479e-05,0.6715,293.9,-69.29,0.02096
1.234,3.392e-05,1.445,886.4,-151.2,0.001392
1.1,0.0001337,1.835,12720,-1,8.648e-05
3.162,1.403e-05,1.19,1035,-130.4,0.003055
1.162,3.352e-05,2,11980,-158,9.699e-05
5.704,1.988e-05,1.09,1992,-141.2,0.002863
2.728,5.39e-05,1.31,4451,-1,0.0006129
1.748,3.224e-05,1.268,1237,-167,0.001413
1.608,1.616e-05,2,31300,-142.6,5.137e-05
1.14,0.0001512,2,38310,-1,2.976e-05
4.442,7.314e-05,0.9688,1177,-1,0.003774
13.04,1.334e-05,0.731,515.8,-179.5,0.02528
1.526,6.824e-05,0.9595,210.4,-58.32,0.007253
1.582,1.545e-05,1.819,1744,-131.4,0.0009071
1.831,1.795e-05,2,34980,-142.5,5.234e-05
1.472,1.732e-05,2,15830,-155.3,9.299e-05
3.378,1.038e-05,1.389,3268,-109.8,0.001034
1531,6.581e-05,1.115,1245000,-1,0.00123
3.934,1.82e-05,1.052,902.3,-111.3,0.00436
16.61,1.904e-05,0.702,698.3,-165.3,0.02379
6.3,8.249e-06,1.375,5731,-98.59,0.001099
6.087,2.343e-05,0.828,465.3,-160.8,0.01308
2.441,1.149e-05,1.461,1117,-116.9,0.002185
10290,6.214e-05,0.7371,868600,-1.001,0.01185
2.252,2.3e-05,1.04,315.8,-90.82,0.007131
1.751,1.424e-05,2,8651,-130.3,0.0002024
3.987,3.26e-05,0.825,381.8,-170.3,0.01044
1.648,1.59e-05,2,4522,-136.8,0.0003644
