ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
153600,0.5981,NA,NA,NA,NA,238400,0.5164,23710,1.71,NA,NA,6407,1.343
194900,0.5244,NA,NA,NA,NA,337700,0.5272,23150,1.847,NA,NA,14240,1.153
177000,0.6055,NA,NA,NA,NA,232300,0.5653,19970,1.413,NA,NA,6196,0.8245
100800,0.5501,NA,NA,NA,NA,307900,0.526,23260,1.587,NA,NA,13690,1.008
114600,0.5974,NA,NA,NA,NA,314700,0.5142,17750,1.25,NA,NA,10110,0.787
153900,0.6162,NA,NA,NA,NA,297700,0.5098,17140,1.423,NA,NA,9606,0.8411
104600,0.5009,NA,NA,NA,NA,211100,0.5353,14370,1.398,NA,NA,9208,0.9243
95910,0.6049,NA,NA,NA,NA,192600,0.6426,21590,1.37,NA,NA,7593,0.8727
127700,0.6132,NA,NA,NA,NA,202400,0.5562,21880,1.466,NA,NA,10680,1.049
78880,0.5728,NA,NA,NA,NA,220400,0.5936,19150,1.484,NA,NA,14250,1.21
126700,0.5532,NA,NA,NA,NA,291500,0.5308,17280,1.653,NA,NA,6421,0.7831
112700,0.5394,NA,NA,NA,NA,189700,0.7047,22260,1.385,NA,NA,7812,0.8012
128200,0.5234,NA,NA,NA,NA,255300,0.5316,24810,1.754,NA,NA,9513,0.786
143200,0.5103,NA,NA,NA,NA,249300,0.5792,23050,1.828,NA,NA,8234,0.8723
91760,0.5323,NA,NA,NA,NA,145900,0.656,24910,1.693,NA,NA,9413,1.023
224700,0.5828,NA,NA,NA,NA,218700,0.5318,22820,1.646,NA,NA,12240,1.1
112300,0.6038,NA,NA,NA,NA,193600,0.5289,20000,1.678,NA,NA,11680,0.9975
124200,0.5158,NA,NA,NA,NA,176700,0.6456,19290,1.542,NA,NA,9249,1.28
86300,0.5348,NA,NA,NA,NA,172500,0.6505,21600,1.816,NA,NA,8592,1.045
