ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
1875,0.6083,NA,NA,NA,NA,21350,0.7733,15240,1.081,NA,NA,947.2,1.616
2473,0.5114,NA,NA,NA,NA,22640,0.5867,13530,0.619,NA,NA,896.2,1.479
2394,0.6854,NA,NA,NA,NA,17910,0.9359,13710,1.105,NA,NA,939.9,1.862
3052,0.5992,NA,NA,NA,NA,35270,0.5615,19670,0.6997,NA,NA,933.9,1.641
1834,0.5876,NA,NA,NA,NA,48550,0.5188,15480,1.05,NA,NA,855.1,1.877
2428,0.5776,NA,NA,NA,NA,48500,0.6848,13070,0.7498,NA,NA,1155,1.244
2379,0.6168,NA,NA,NA,NA,69520,0.5112,10960,1.101,NA,NA,867.5,1.439
2383,0.6393,NA,NA,NA,NA,50800,0.5647,8963,1.4,NA,NA,808.5,1.558
2466,0.7189,NA,NA,NA,NA,34700,0.6526,9968,1.421,NA,NA,754.4,1.481
2997,0.7867,NA,NA,NA,NA,12780,1.124,11880,1.738,NA,NA,813.4,1.83
2297,0.5074,NA,NA,NA,NA,20900,0.6636,9266,1.56,NA,NA,855.5,1.371
3062,0.5787,NA,NA,NA,NA,42200,0.5104,7708,1.296,NA,NA,863.1,1.647
1881,0.7192,NA,NA,NA,NA,16710,0.8954,7467,1.037,NA,NA,943.2,1.889
2133,0.7709,NA,NA,NA,NA,24490,0.6825,12610,1.033,NA,NA,865.5,1.823
1529,0.8039,NA,NA,NA,NA,23750,0.701,10950,1.043,NA,NA,1169,1.369
1956,0.8397,NA,NA,NA,NA,21250,0.7112,8968,1.023,NA,NA,872.2,1.385
2253,0.5667,NA,NA,NA,NA,16140,0.7917,8412,1.564,NA,NA,752,1.354
3260,0.5007,NA,NA,NA,NA,20370,0.8552,8922,1.445,NA,NA,746.6,1.854
2942,0.6348,NA,NA,NA,NA,12700,1.091,9306,1.128,NA,NA,870.6,1.516
2508,0.615,NA,NA,NA,NA,17900,0.6046,9155,0.9956,NA,NA,820.5,1.057
1966,0.5236,NA,NA,NA,NA,17620,0.5484,9361,0.9667,NA,NA,858.5,1.675
2156,0.7015,NA,NA,NA,NA,32020,0.532,10540,1.04,NA,NA,919.4,1.988
2111,0.5881,NA,NA,NA,NA,45430,0.5621,11320,1.123,NA,NA,851,1.486
2458,0.5162,NA,NA,NA,NA,46900,0.5027,12680,1.131,NA,NA,837.6,1.462
2847,0.5664,NA,NA,NA,NA,24500,0.5999,9488,0.9346,NA,NA,796,1.55
2461,0.6872,NA,NA,NA,NA,44380,0.6183,8990,1.647,NA,NA,706.1,1.685
2262,0.5408,NA,NA,NA,NA,24270,0.573,9031,1.355,NA,NA,737,1.446
2414,0.5625,NA,NA,NA,NA,39680,0.556,13910,0.7928,NA,NA,921.7,1.737
2612,0.5641,NA,NA,NA,NA,24760,0.625,14030,1.013,NA,NA,895.3,1.762
2176,0.5345,NA,NA,NA,NA,16920,0.5524,7982,1.582,NA,NA,767.3,1.229
2079,0.6226,NA,NA,NA,NA,12550,0.8601,9017,1.523,NA,NA,1035,1.918
2218,0.5974,NA,NA,NA,NA,15110,0.9989,7854,1.358,NA,NA,705.9,1.569
2368,0.5566,NA,NA,NA,NA,18430,0.6997,11970,0.97,NA,NA,865.7,1.765
2062,0.5717,NA,NA,NA,NA,12190,1.314,7537,1.478,NA,NA,963.5,1.868
2235,0.9079,NA,NA,NA,NA,12580,1.196,10070,1.183,NA,NA,923.3,1.809
2027,0.9118,NA,NA,NA,NA,20880,0.5983,9251,1.04,NA,NA,831.3,1.105
2730,0.7966,NA,NA,NA,NA,26750,0.5792,11270,1.299,NA,NA,932.9,1.518
2310,0.6615,NA,NA,NA,NA,29100,0.6507,12060,1.007,NA,NA,823.7,1.543
1957,0.6091,NA,NA,NA,NA,47400,0.5911,11680,0.991,NA,NA,1031,1.855
1930,0.5878,NA,NA,NA,NA,38530,0.5789,10400,1.383,NA,NA,809.2,1.682
2527,0.5224,NA,NA,NA,NA,35310,0.5856,11610,0.7952,NA,NA,654.2,1.243
2082,0.7191,NA,NA,NA,NA,26980,0.5339,9465,1.039,NA,NA,838.3,1.983
2472,0.5719,NA,NA,NA,NA,20110,0.8534,9799,1.207,NA,NA,992.8,1.953
2411,0.6438,NA,NA,NA,NA,23260,0.5675,10760,1.361,NA,NA,842.8,1.768
1637,0.7157,NA,NA,NA,NA,43030,0.5418,10480,1.395,NA,NA,888.6,1.818
2572,0.5125,NA,NA,NA,NA,44310,0.6168,8709,0.9669,NA,NA,967.3,1.885
2050,0.5307,NA,NA,NA,NA,70190,0.5051,8098,1.218,NA,NA,955.5,1.982
2801,0.6302,NA,NA,NA,NA,32050,0.5007,6875,1.43,NA,NA,945.9,1.858
2640,0.7757,NA,NA,NA,NA,29500,0.6293,13030,0.8035,NA,NA,849,1.663
2504,0.5501,NA,NA,NA,NA,23110,0.6542,13220,1.117,NA,NA,916.8,1.755
1877,0.5871,NA,NA,NA,NA,27060,0.6123,8694,1.632,NA,NA,975.4,1.517
2467,0.5838,NA,NA,NA,NA,27770,0.5815,12610,1.218,NA,NA,835.4,1.372
2213,0.7228,NA,NA,NA,NA,28790,0.5321,12570,1.043,NA,NA,782.6,1.572
1845,0.6553,NA,NA,NA,NA,30060,0.517,10210,1.382,NA,NA,860.7,1.938
1439,0.7315,NA,NA,NA,NA,21410,0.6654,7486,1.441,NA,NA,810.1,1.676
2970,0.5732,NA,NA,NA,NA,19210,0.7524,9597,1.571,NA,NA,981.3,1.177
2761,0.6324,NA,NA,NA,NA,15160,0.8692,14860,0.7706,NA,NA,1022,1.142
3442,0.6925,NA,NA,NA,NA,41200,0.5302,8934,1.164,NA,NA,1030,1.728
2607,0.6016,NA,NA,NA,NA,30810,0.5426,8842,1.438,NA,NA,918.5,1.692
2481,0.5487,NA,NA,NA,NA,24540,0.572,10150,1.238,NA,NA,730.4,1.395
2101,0.5721,NA,NA,NA,NA,31730,0.5136,13780,0.7437,NA,NA,717.9,1.879
2600,0.5583,NA,NA,NA,NA,12430,0.9633,9950,0.9894,NA,NA,1007,1.917
2371,0.6181,NA,NA,NA,NA,11660,0.8789,12100,0.7173,NA,NA,817.9,1.854
