ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
213000,0.738,NA,NA,NA,NA,4279000,0.7693,37830000,1.626,NA,NA,731800,0.8038
325600,0.5102,NA,NA,NA,NA,6165000,0.513,2.11E+09,1.404,NA,NA,775300,0.7724
495200,0.5577,NA,NA,NA,NA,4637000,0.5163,1.19E+09,1.56,NA,NA,809800,0.7385
440100,0.5068,NA,NA,NA,NA,3203000,0.5277,1.59E+08,1.54,NA,NA,1040000,0.6194
489500,0.501,NA,NA,NA,NA,3773000,0.519,54880000,1.044,NA,NA,938200,0.7324
446400,0.5336,NA,NA,NA,NA,2615000,0.5916,1.20E+09,0.9771,NA,NA,824700,0.729
355600,0.6241,NA,NA,NA,NA,2437000,0.6239,1.45E+09,1.481,NA,NA,448700,0.9269
349400,0.5181,NA,NA,NA,NA,3420000,0.555,660700000,1.425,NA,NA,711000,0.7114
488200,0.5462,NA,NA,NA,NA,3720000,0.5154,9.80E+09,0.738,NA,NA,513100,0.9957
705100,0.5562,NA,NA,NA,NA,3665000,0.5124,5432000,1.489,NA,NA,334900,1.308
315900,0.8196,NA,NA,NA,NA,3791000,0.5092,975400,1.858,NA,NA,302900,1.413
609500,0.5335,NA,NA,NA,NA,1442000,0.6835,6395000,1.514,NA,NA,551100,0.8738
304000,0.517,NA,NA,NA,NA,1803000,0.6335,1886000,1.442,NA,NA,630700,0.748
378200,0.529,NA,NA,NA,NA,2286000,0.505,20960000,1.251,NA,NA,383800,1.035
228800,0.9299,NA,NA,NA,NA,2027000,0.5451,5088000,1.161,NA,NA,499200,0.9442
587200,0.5018,NA,NA,NA,NA,961700,0.8135,5.73E+08,1.937,NA,NA,305200,1.401
514400,0.5102,NA,NA,NA,NA,1369000,0.7644,17980000,1.762,NA,NA,421700,0.9569
449100,0.5151,NA,NA,NA,NA,1200000,0.8107,467500000,1.913,NA,NA,457100,0.9519
499600,0.5925,NA,NA,NA,NA,3647000,0.5263,11150000,1.984,NA,NA,1212000,0.6497
585500,0.5141,NA,NA,NA,NA,2456000,0.5388,809400000,1.823,NA,NA,1024000,0.7973
364500,0.6952,NA,NA,NA,NA,3306000,0.5105,25520000,1.846,NA,NA,1310000,0.5885
495000,0.5059,NA,NA,NA,NA,2851000,0.5102,1.25E+09,1.623,NA,NA,1211000,0.6194
370600,0.5505,NA,NA,NA,NA,3196000,0.5118,7495000,1.934,NA,NA,937300,0.7398
340200,0.6113,NA,NA,NA,NA,2892000,0.5925,943600000,0.9905,NA,NA,1592000,0.5465
408100,0.6478,NA,NA,NA,NA,2017000,0.5763,83800000,1.478,NA,NA,1011000,0.7104
461500,0.5238,NA,NA,NA,NA,1666000,0.5979,4.85E+09,1.87,NA,NA,1915000,0.525
216500,0.6231,NA,NA,NA,NA,1603000,0.6349,302600000,1.933,NA,NA,859700,0.6111
350400,0.5304,NA,NA,NA,NA,3129000,0.5282,2.85E+09,1.929,NA,NA,457400,0.8985
494600,0.5317,NA,NA,NA,NA,3212000,0.5288,4.04E+09,1.638,NA,NA,575300,0.7241
406900,0.5701,NA,NA,NA,NA,1503000,0.5516,189900000,1.763,NA,NA,544000,0.8932
391000,0.5022,NA,NA,NA,NA,2530000,0.5072,7.53E+09,1.731,NA,NA,525300,1.21
345400,0.5309,NA,NA,NA,NA,4071000,0.5584,7.98E+09,1.599,NA,NA,401400,1.066
351100,0.7895,NA,NA,NA,NA,1106000,0.6278,1.16E+09,1.847,NA,NA,465100,1.01
490600,0.5021,NA,NA,NA,NA,2290000,0.6056,3343000,1.499,NA,NA,309300,1.128
