ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
1111,0.5558,NA,NA,NA,NA,703.4,0.8076,166.4,1.063,NA,NA,427.9,0.8728
1229,0.5855,NA,NA,NA,NA,694.4,0.8156,155.1,1.368,NA,NA,509.2,0.7796
540,0.6792,NA,NA,NA,NA,588.8,0.8373,158,0.74,NA,NA,333.4,1.064
762.6,0.5763,NA,NA,NA,NA,900.6,0.6406,157.7,1.266,NA,NA,444.5,0.5296
928.4,0.5333,NA,NA,NA,NA,553.3,0.7882,173.4,1.133,NA,NA,515.9,0.6968
682.8,0.558,NA,NA,NA,NA,800.1,0.8245,143.3,1.09,NA,NA,512.8,0.7089
446,0.5003,NA,NA,NA,NA,716.1,0.7997,175.7,1.152,NA,NA,422.4,0.8488
645.3,0.6702,NA,NA,NA,NA,861.3,0.7251,145.1,0.9182,NA,NA,414.3,0.9208
475.1,0.6897,NA,NA,NA,NA,757,0.9411,185.8,1.186,NA,NA,393.5,1.12
816.2,0.5691,NA,NA,NA,NA,497.7,0.8326,150.5,0.9247,NA,NA,654.1,0.6436
722.5,0.5085,NA,NA,NA,NA,698.4,0.5713,180.6,1.141,NA,NA,372.3,0.9224
513.6,0.6536,NA,NA,NA,NA,1026,0.7049,171.4,1.594,NA,NA,318.5,0.9294
545.4,0.7439,NA,NA,NA,NA,382.9,1.139,159.3,1.491,NA,NA,471.8,0.8505
675.2,0.5533,NA,NA,NA,NA,1362,0.5104,182.7,1.188,NA,NA,370.8,1.12
514.5,0.5147,NA,NA,NA,NA,705.7,0.8755,156.6,1.281,NA,NA,830.1,0.6687
1013,0.5073,NA,NA,NA,NA,1092,0.9392,136.8,1.388,NA,NA,465.7,1.387
904.7,0.5043,NA,NA,NA,NA,3670,0.531,194.4,1.553,NA,NA,557.5,0.7369
685.4,0.5901,NA,NA,NA,NA,3850,0.5049,170,1.277,NA,NA,500.1,0.9326
910.9,0.5591,NA,NA,NA,NA,1512,0.5007,177.2,1.325,NA,NA,382.1,0.7524
606.8,0.7089,NA,NA,NA,NA,1015,0.6606,142,1.077,NA,NA,428.4,0.6586
614,0.5412,NA,NA,NA,NA,677.1,0.681,158.8,1.395,NA,NA,1095,0.5359
671.3,0.5339,NA,NA,NA,NA,612,0.6903,156.5,1.256,NA,NA,955.7,0.5155
640.1,0.5566,NA,NA,NA,NA,860.8,0.6822,263.8,0.8188,NA,NA,971.4,0.5726
832.2,0.5607,NA,NA,NA,NA,867.4,0.7482,196.5,1.166,NA,NA,771.5,0.5409
761.5,0.5063,NA,NA,NA,NA,1940,0.5054,171.3,1.071,NA,NA,424,0.7818
1065,0.5751,NA,NA,NA,NA,550.2,0.7007,147.3,1.196,NA,NA,677.1,0.7292
506.3,0.5323,NA,NA,NA,NA,735.7,0.7956,151.4,0.859,NA,NA,503.9,0.8626
597.7,0.5422,NA,NA,NA,NA,1010,0.6234,187.7,1.291,NA,NA,372.8,1.195
1131,0.5774,NA,NA,NA,NA,509.3,0.9244,210.2,1.086,NA,NA,397.7,1.253
936.2,0.5775,NA,NA,NA,NA,1031,0.5728,157.1,1.079,NA,NA,504.2,0.8363
988,0.6009,NA,NA,NA,NA,914.9,0.5725,170,1.163,NA,NA,364.7,1.63
624.2,0.5742,NA,NA,NA,NA,1035,0.6379,140,1.238,NA,NA,222.7,1.998
390.3,0.5204,NA,NA,NA,NA,716.5,0.7342,218.3,1.09,NA,NA,367,1.739
538.3,0.5109,NA,NA,NA,NA,1333,0.5867,157.9,1.204,NA,NA,329.8,1.446
611.3,0.6218,NA,NA,NA,NA,2134,0.5395,152.8,1.076,NA,NA,358.6,1.278
812.2,0.5587,NA,NA,NA,NA,1098,0.54,140.2,1.133,NA,NA,1184,0.5729
888.9,0.5095,NA,NA,NA,NA,1038,0.6776,152.1,1.071,NA,NA,1018,0.6637
754.6,0.6547,NA,NA,NA,NA,1319,0.7143,183.5,1.182,NA,NA,409.1,0.8913
1034,0.5211,NA,NA,NA,NA,1317,0.5524,152.9,1.092,NA,NA,329.6,0.6951
1111,0.5406,NA,NA,NA,NA,1402,0.5329,165.4,0.9855,NA,NA,423.8,0.9794
1044,0.5617,NA,NA,NA,NA,730,0.8332,154.5,1.274,NA,NA,683.6,1.298
1010,0.518,NA,NA,NA,NA,527.9,0.9829,176.6,1.407,NA,NA,525.9,0.9083
1040,0.5089,NA,NA,NA,NA,774.7,0.5436,145.7,0.7692,NA,NA,830.7,0.8668
1209,0.5337,NA,NA,NA,NA,813,0.7049,161.1,1.242,NA,NA,337.5,0.8076
675.8,0.5198,NA,NA,NA,NA,956.9,0.7103,159.7,1.523,NA,NA,445.5,1.125
629,0.5255,NA,NA,NA,NA,604.4,1.082,141.3,1.034,NA,NA,409.4,1.068
671.3,0.6006,NA,NA,NA,NA,538,0.711,125.3,1.027,NA,NA,266.9,0.7647
558.1,0.5234,NA,NA,NA,NA,1256,0.5105,174.6,1.081,NA,NA,362.4,0.5906
658,0.5422,NA,NA,NA,NA,1247,0.511,191.6,1.19,NA,NA,560.8,0.6408
605.8,0.5358,NA,NA,NA,NA,1024,0.6151,161.7,1.531,NA,NA,349.4,0.9023
899.6,0.5094,NA,NA,NA,NA,1110,0.5928,177.4,1.473,NA,NA,496.1,0.9242
1119,0.5978,NA,NA,NA,NA,1273,0.5511,163.9,1.027,NA,NA,454.3,0.6018
952.4,0.5643,NA,NA,NA,NA,852.2,0.5784,149.4,1.687,NA,NA,353.2,1.157
757.9,0.5344,NA,NA,NA,NA,790.9,0.6363,135.6,1.75,NA,NA,355.5,1.287
844.5,0.5423,NA,NA,NA,NA,1884,0.636,152.1,0.9775,NA,NA,408.2,0.706
764.4,0.5768,NA,NA,NA,NA,1397,0.5584,139.6,1.373,NA,NA,412.4,0.7814
785.7,0.5189,NA,NA,NA,NA,1112,0.5583,161,1.377,NA,NA,469.9,0.6706
604.3,0.6072,NA,NA,NA,NA,981.6,0.7147,182.9,1.509,NA,NA,473.3,0.8738
968.1,0.5983,NA,NA,NA,NA,1068,0.5391,167.1,1.342,NA,NA,279.3,1.297
917.6,0.5174,NA,NA,NA,NA,815.7,0.7422,147.5,1.723,NA,NA,326.1,0.9902
753.6,0.5264,NA,NA,NA,NA,1260,0.5938,187.9,1.189,NA,NA,519.2,0.5708
774.7,0.5385,NA,NA,NA,NA,409.8,0.6981,183.1,0.9117,NA,NA,476.1,0.559
893.1,0.5323,NA,NA,NA,NA,751.5,0.6482,167.2,1.056,NA,NA,318.8,0.9131
969.5,0.538,NA,NA,NA,NA,1570,0.5688,171.7,1.264,NA,NA,316.3,1.488
454.1,0.8042,NA,NA,NA,NA,656.7,0.909,157.3,1.575,NA,NA,264,1.299
556.1,0.7126,NA,NA,NA,NA,440,1.058,157.6,1.053,NA,NA,444.3,0.9701
671.3,0.5955,NA,NA,NA,NA,793.4,0.6938,177.8,1.289,NA,NA,398.2,1.104
668.3,0.6208,NA,NA,NA,NA,1497,0.6034,194.1,1.274,NA,NA,446,0.6235
684.3,0.5711,NA,NA,NA,NA,911.1,0.5581,145,1.226,NA,NA,335.9,0.6534
609.5,0.6394,NA,NA,NA,NA,608.3,0.7982,177.9,1.549,NA,NA,538.3,0.67
322.9,0.7528,NA,NA,NA,NA,583.3,0.8745,149.5,1.215,NA,NA,286.7,1.028
1961,0.5257,NA,NA,NA,NA,991.7,0.6098,172,1.322,NA,NA,678.3,0.7084
578,0.635,NA,NA,NA,NA,636.8,0.8344,160.6,1.504,NA,NA,841.5,0.6763
1231,0.5159,NA,NA,NA,NA,640.8,0.548,154.8,1.43,NA,NA,342.1,0.9847
839.2,0.5334,NA,NA,NA,NA,712.1,0.7815,160.4,0.9346,NA,NA,331.1,0.8638
668.7,0.6373,NA,NA,NA,NA,516.4,0.9873,176.3,1.188,NA,NA,486.4,0.701
506.2,0.6179,NA,NA,NA,NA,1035,0.635,186.2,1.244,NA,NA,442.1,0.8116
778.4,0.5334,NA,NA,NA,NA,1331,0.5817,204.9,0.9863,NA,NA,411.7,0.8625
734.2,0.6255,NA,NA,NA,NA,1343,0.5766,161.3,1.548,NA,NA,706.2,0.5962
674.9,0.5063,NA,NA,NA,NA,1137,0.6424,181,1.165,NA,NA,689.7,0.5521
585.6,0.5396,NA,NA,NA,NA,1336,0.5777,194.4,1.372,NA,NA,332.2,0.756
695.5,0.5044,NA,NA,NA,NA,596.5,0.7224,157.6,1.141,NA,NA,442.5,0.9955
745.8,0.6876,NA,NA,NA,NA,1003,0.548,150.1,1.046,NA,NA,429.6,1.203
344.9,0.6224,NA,NA,NA,NA,1112,0.5266,145.8,1.024,NA,NA,345.3,1.334
671.2,0.7007,NA,NA,NA,NA,842.9,0.5659,145.9,1.202,NA,NA,233.8,1.205
386,0.686,NA,NA,NA,NA,981.8,0.6374,160.8,1.573,NA,NA,472.3,1.269
475.5,0.6089,NA,NA,NA,NA,2239,0.5642,160.8,1.307,NA,NA,379.6,1.493
554.4,0.5636,NA,NA,NA,NA,999.7,0.9938,147.9,1.156,NA,NA,271.9,1.214
483.3,0.6409,NA,NA,NA,NA,1520,0.8181,196.3,1.028,NA,NA,318,0.7234
748.9,0.511,NA,NA,NA,NA,802.8,0.9864,194.2,1.007,NA,NA,345,1.128
699.6,0.6146,NA,NA,NA,NA,853,0.6558,157.3,1.391,NA,NA,312.4,0.7775
1124,0.5022,NA,NA,NA,NA,866.1,0.6263,198.5,1.165,NA,NA,420.5,0.9755
646.6,0.6888,NA,NA,NA,NA,1107,0.7239,175.4,1.087,NA,NA,335.2,1.277
655.1,0.7528,NA,NA,NA,NA,1106,0.628,198.6,1.192,NA,NA,379.3,0.759
1089,0.5237,NA,NA,NA,NA,959.9,0.5391,184.1,1.238,NA,NA,553.6,0.7444
1007,0.607,NA,NA,NA,NA,1948,0.58,187.8,0.9534,NA,NA,379.3,0.9642
739.6,0.5051,NA,NA,NA,NA,1729,0.5181,190.1,1.256,NA,NA,316.2,1.741
