Kmax,Ku,n,halfmax,Vhalf,slope
0.2752,0.9942,2,24000,-66,1.147e-05
0.2671,0.7411,0.7157,61.45,-38.68,0.004347
0.3115,0.991,2,61960,-76.67,5.027e-06
0.2588,0.9999,2,22760,-46.89,1.137e-05
0.2755,0.9982,2,23240,-73.94,1.185e-05
0.2682,0.9994,2,39540,-37.61,6.783e-06
0.275,0.9999,0.8295,50.83,-38.04,0.00541
0.2434,0.9992,2,34120,-43.69,7.134e-06
0.2888,0.999,2,57300,-41.38,5.04e-06
0.2572,0.9999,2,36970,-63.65,6.957e-06
0.2394,0.9453,1.186,267.9,-35.78,0.0008936
0.2728,0.978,0.9501,156.3,-31.02,0.001745
0.2298,0.9449,2,77940,-5.688,2.948e-06
0.2003,0.7368,2,31590,-1.004,6.341e-06
0.2157,0.9387,2,57120,-1.002,3.776e-06
85970000,1.007e-09,0.6654,3212000,-1.428,26.77
0.2735,0.9975,2,27110,-54.24,1.009e-05
0.2399,0.9912,1.166,368,-38.97,0.0006519
0.2944,0.9878,0.7622,80.82,-44.9,0.003643
0.238,0.9989,2,58430,-26.2,4.073e-06
0.2602,0.5309,0.9798,123.5,-46.58,0.002107
0.249,0.9205,1.665,3230,-71.72,7.709e-05
0.2626,0.9952,0.8554,59.46,-30.68,0.004416
0.2506,0.9999,1.365,692.4,-36.88,0.0003619
0.2261,0.9351,0.9459,102.4,-2.886,0.002208
0.2673,0.9881,1.075,283,-32.19,0.0009445
0.2679,0.9983,2,61280,-61.77,4.372e-06
0.2321,0.9473,1.667,3259,-42.92,7.122e-05
0.3261,0.9725,0.7268,79.12,-33.09,0.004122
0.2121,0.9421,2,37030,-1.092,5.728e-06
0.2582,0.9612,0.7916,53.79,-40.29,0.0048
0.2867,0.9999,2,27450,-56.84,1.044e-05
0.2571,0.9439,0.87,107.4,-18.57,0.002394
0.3265,0.9747,0.7078,48.73,-73.3,0.0067
0.2425,0.9999,2,33630,-40.17,7.211e-06
0.2726,0.9946,0.7915,62.51,-31.06,0.004361
0.2848,0.9974,2,40310,-37.47,7.065e-06
0.3186,0.5052,0.8108,96.51,-77,0.003301
0.2246,0.9452,1.639,2486,-30.02,9.035e-05
0.2549,0.9996,1.158,168.1,-56.33,0.001516
85970000,1.007e-09,0.6654,3212000,-1.428,26.77
0.2399,0.9668,1.548,3154,-37.46,7.606e-05
0.239,0.9055,1.995,56210,-41.38,4.252e-06
0.2514,0.7812,1.121,329.7,-38.63,0.0007625
0.2568,0.9999,2,57990,-32.34,4.428e-06
0.2551,0.9666,1.059,143.8,-78.44,0.001774
0.2173,0.9618,1.458,1040,-38.68,0.0002089
0.2702,0.6692,2,90120,-36.55,2.998e-06
0.265,1,2,24750,-43.91,1.071e-05
0.3715,0.9951,0.7147,92.89,-81.47,0.003999
0.2579,0.9938,2,22350,-44.51,1.154e-05
0.2543,0.7832,1.054,233.5,-38.27,0.001089
0.2634,0.9982,1.991,22950,-66.24,1.148e-05
0.2665,0.9999,0.6895,40.03,-30.81,0.006658
0.2993,0.2587,2,94030,-141.8,3.183e-06
0.2522,0.9797,1.119,323.8,-44.45,0.0007789
0.2669,0.9997,1.391,805.7,-40.39,0.0003313
0.2332,0.9083,1.999,23810,-6.522,9.794e-06
0.2718,0.8273,0.8991,77.23,-141.1,0.003519
0.2504,0.7737,2,61930,-37.26,4.043e-06
0.3747,0.9467,0.5,31.39,-36.28,0.01194
0.2418,0.9036,2,60900,-6.542,3.97e-06
0.2002,0.7277,1.999,51510,-1.894,3.887e-06
0.2518,0.9999,1.298,477.8,-42.29,0.000527
0.1954,0.9791,1.204,389,-1.001,0.0005023
0.5236,0.899,0.581,95.33,-36.24,0.005492
0.2462,0.9577,1.648,5942,-35.86,4.143e-05
0.3024,0.944,1.319,1631,-80.39,0.0001854
0.2417,0.955,1.095,255.2,-31.92,0.0009471
0.3074,0.9903,0.7632,112,-27.87,0.002745
0.3409,0.818,0.5,21.02,-152.4,0.01622
0.2633,0.7316,0.7063,62.28,-2.002,0.004228
0.2391,0.9212,1.147,439.7,-43.07,0.0005438
0.2521,0.9685,1.125,461.6,-41.88,0.0005461
0.2843,0.9997,2,86100,-44.61,3.302e-06
0.2393,0.9627,1.547,3131,-28.46,7.643e-05
0.3395,0.9333,0.5859,33.67,-71.51,0.01008
0.2462,0.9577,1.648,5942,-35.86,4.143e-05
0.2647,1,2,54130,-36.75,4.89e-06
0.2305,0.9664,1.197,184.9,-139,0.001247
0.2609,0.9522,0.8959,71.74,-42.85,0.003637
0.9808,0.7955,0.5001,110.6,-161.7,0.008868
0.2504,0.6144,0.7533,36.81,-54.58,0.006802
0.2504,0.7737,2,61930,-37.26,4.043e-06
0.2394,0.9453,1.186,267.9,-35.78,0.0008936
0.2774,0.9687,0.9103,115.8,-80.04,0.002396
0.284,0.7082,1.877,17720,-118.3,1.603e-05
0.2839,0.8698,0.9435,177.5,-145,0.001599
0.2329,0.7643,0.8588,69.46,-37.13,0.003353
0.261,0.5048,1.151,742.5,-61.21,0.0003515
57240000,1.028e-09,0.7644,4654000,-4.422,12.3
0.2689,0.983,1.01,210.6,-36.29,0.001277
0.2545,0.9932,1.114,308.6,-29.24,0.0008247
0.1983,0.8136,0.9977,166.9,-1.001,0.001188
0.3011,0.9893,2,62830,-71.54,4.792e-06
0.232,0.7458,0.7152,30.39,-38.46,0.007634
0.3757,0.9719,1.272,2483,-1.004,0.0001513
0.2635,0.9168,0.8704,107.7,-55,0.002447
0.2565,1,1.408,1422,-42.65,0.0001804
0.274,0.9025,0.9474,153.4,-48.66,0.001786
0.2624,0.8257,1.156,222.4,-84.4,0.00118
0.2774,0.9988,1.999,82060,-44.47,3.38e-06
0.2257,0.9786,1.646,2546,-47.44,8.865e-05
0.243,1,1.338,523.3,-37.43,0.0004644
0.2805,0.9803,0.769,75.23,-31.63,0.003729
0.3739,0.935,0.5002,22.94,-73.75,0.0163
0.267,0.9983,2,85750,-62.23,3.114e-06
0.2642,0.999,2,61480,-35.46,4.297e-06
0.2685,0.9842,1.022,123.7,-36.99,0.002171
0.2289,0.9997,1.128,208.1,-29.66,0.0011
0.2926,0.9883,2,82030,-68.69,3.567e-06
0.2684,0.7822,0.8277,120.2,-39.24,0.002233
0.314,0.9995,0.5936,34.59,-42.17,0.009078
0.259,0.9975,1.405,774.5,-44.49,0.0003344
0.3198,0.9369,0.751,58.45,-74.19,0.005471
0.2595,0.9763,2,40230,-37.39,6.45e-06
0.2845,0.9983,2,73960,-36.17,3.847e-06
0.3087,0.9624,0.5671,22.81,-33.51,0.01353
0.2432,0.7806,1.152,334.5,-35.01,0.0007271
0.2914,1,1.346,687.3,-77.63,0.000424
0.267,0.9269,1.598,12350,-73.41,2.162e-05
0.691,0.9383,0.5,79.3,-70.98,0.008714
0.2672,0.9995,1.115,244,-39.76,0.001095
0.2037,0.9575,2,50820,-1.005,4.008e-06
0.2177,0.7789,1.404,813.7,-16.35,0.0002675
0.1921,0.429,2,76380,-1.007,2.515e-06
0.3098,0.9121,0.566,22.73,-37.48,0.01363
0.2416,0.9999,2,19800,-32.89,1.22e-05
0.2892,0.7887,0.8399,146.4,-34.88,0.001975
0.4092,0.7751,0.7412,114.9,-138.1,0.003561
0.257,0.7161,2,57970,-34.18,4.433e-06
0.2455,0.9349,1.296,415.2,-33.1,0.0005913
0.2678,0.9998,2,39260,-37.72,6.821e-06
0.3224,0.9998,0.7128,90.11,-37.87,0.003578
0.2286,0.9121,1.259,244.7,-133.9,0.0009342
0.2007,0.7341,1.867,17200,-1.002,1.167e-05
0.2893,0.9998,2,58260,-42.68,4.966e-06
0.2892,0.7887,0.8399,146.4,-34.88,0.001975
0.2591,0.9696,2,40200,-31.6,6.445e-06
0.2476,0.9375,0.9163,67.24,-37.71,0.003682
0.3179,0.8356,0.8354,122.8,-140.2,0.002589
0.242,0.7788,1.099,258.6,-39.68,0.0009358
0.4481,0.9888,0.5,49.45,-24.73,0.009062
0.2833,0.6997,1.229,631.8,-157.4,0.0004484
0.9389,0.8413,0.5102,139.1,-69.31,0.00675
0.2389,0.9879,2,32220,-31.38,7.415e-06
0.2191,0.965,2,28780,-29.99,7.613e-06
0.2504,0.6144,0.7533,36.81,-54.58,0.006802
0.2387,0.9914,2,58370,-32.92,4.089e-06
1.034,0.6995,0.501,119.5,-160.3,0.008653
0.2365,0.9782,1.206,590,-42.43,0.0004008
0.2272,0.7347,1.169,422.4,-43.9,0.0005379
0.2853,1,0.8531,147,-68.7,0.001941
0.3231,0.9138,0.7114,89.68,-35.31,0.003603
0.4588,0.9715,0.5,44.52,-38.85,0.01031
0.2401,0.9992,2,50620,-35.74,4.743e-06
0.4252,0.9888,0.5,42.4,-26.51,0.01003
0.2157,0.7307,1.059,233.9,-1.762,0.0009222
0.5224,0.9697,0.5404,79.79,-37.02,0.006547
0.2479,0.9991,0.9107,66.03,-31,0.003754
0.2933,0.9991,1.114,240.3,-74.43,0.001221
0.2545,0.9002,2,98480,-41.76,2.584e-06
0.2583,0.9998,1.524,1529,-37.57,0.0001689
0.2615,0.9998,2,36810,-40.57,7.104e-06
0.2261,0.9904,1.162,412.7,-24.84,0.0005479
0.2703,0.357,2,36340,-71.61,7.438e-06
0.2319,0.9404,1.666,3271,-36.06,7.09e-05
0.2354,0.7304,0.8569,69.49,-53.87,0.003388
0.2568,0.9311,0.8239,86.26,-13.11,0.002977
0.2178,0.7748,1.166,205,-26,0.001062
0.2195,0.9577,1.38,704,-49.79,0.0003118
0.5552,0.7593,0.5001,60.29,-70.62,0.009209
2.67,0.6217,0.5,472.9,-51.92,0.005646
0.2719,0.7938,0.6538,34.16,-33.49,0.00796
0.2904,0.7713,0.7762,80.5,-41.8,0.003607
0.7647,0.8981,0.5,85.44,-86.79,0.00895
0.2618,0.684,2,84500,-36.78,3.098e-06
0.215,0.7685,1.137,232.8,-43.02,0.0009235
0.2075,0.9465,2,35200,-1.279,5.895e-06
0.2785,0.9999,2,38140,-42.88,7.302e-06
0.2663,0.7559,0.5,12.9,-39.03,0.02064
43540000,1.057e-09,0.694,2102000,-1.085,20.71
0.2117,0.9431,2,36200,-1,5.848e-06
0.2859,0.9888,2,39720,-69.98,7.198e-06
0.2767,0.9999,0.7887,38.12,-37.72,0.007259
0.2399,0.9691,1.544,3072,-35.4,7.809e-05
0.2259,0.9597,2,31640,-31.82,7.14e-06
0.2716,0.9967,2,57460,-37.44,4.727e-06
0.2884,0.9901,1.095,289.3,-81.27,0.0009969
0.2942,0.9978,1.155,243.9,-42.59,0.001206
0.4588,0.9715,0.5,44.52,-38.85,0.01031
0.2484,0.947,2,22220,-32.43,1.118e-05
0.3021,0.4979,0.7983,98.13,-66.35,0.003079
0.242,0.7788,1.099,258.6,-39.68,0.0009358
0.2586,0.9999,0.9615,113.4,-44.48,0.00228
0.1845,0.826,1.772,2668,-38.98,6.915e-05
0.2501,0.9196,1.559,1866,-71.54,0.000134
0.3515,0.9236,0.5006,24.03,-78.89,0.01463
0.2201,0.9855,1.429,743.4,-67.93,0.0002961
0.3652,0.7783,0.7722,110.6,-144.7,0.003302
0.2791,0.9398,0.7538,51.82,-55.1,0.005386
0.2472,0.7812,0.9812,123.1,-36.6,0.002008
0.2716,0.9949,1.48,2191,-79.05,0.000124
0.2297,0.8819,1.647,1722,-154.9,0.0001334
0.2386,0.9489,1.244,358.3,-42.96,0.0006659
0.2926,0.9968,2,43900,-38.8,6.665e-06
0.2789,0.9937,2,58460,-61.68,4.771e-06
0.2491,0.6644,0.9919,127.7,-56.28,0.001951
0.234,0.9415,1.463,1136,-28.86,0.000206
0.2672,0.994,0.8125,86.95,-42.08,0.003073
0.2761,0.9939,2,53570,-66.36,5.154e-06
6034,1.05e-09,1.133,2428,-6.69,2.485
0.2062,0.9524,1.999,34260,-1.069,6.019e-06
0.6058,0.8042,0.5,54.19,-155.4,0.01118
0.3151,0.9314,0.591,34.6,-29.56,0.009107
0.4966,0.0006654,0.9127,527.3,-1.133,0.0009418
0.2699,0.9833,1.316,1028,-69.58,0.0002625
0.2854,0.989,2,39000,-69.91,7.318e-06
0.2606,0.8992,2,96660,-55.14,2.696e-06
0.2514,0.9999,1.296,478.1,-38.12,0.0005258
0.478,0.9043,0.5,44.84,-36.1,0.01066
0.2319,0.9989,2,53900,-42.01,4.302e-06
0.2803,0.9805,0.7713,75.75,-33.79,0.0037
0.287,0.9998,2,40270,-50,7.127e-06
0.2583,0.9911,1.022,107.9,-33.6,0.002394
0.2918,0.992,1.107,258.4,-68.28,0.001129
0.5158,0.8459,0.5,39.26,-155.3,0.01314
0.6033,0.8741,0.5,66.21,-79.3,0.009112
0.2833,0.6997,1.229,631.8,-157.4,0.0004484
0.2697,0.9998,1.218,929.5,-32.29,0.0002902
0.2553,0.7126,1.325,548.7,-53.37,0.0004653
0.2566,0.9852,1.031,133.3,-77.39,0.001925
0.7241,0.8975,0.5,79.96,-143.3,0.009056
0.289,0.8362,0.9023,147.1,-106.7,0.001965
0.2501,0.9631,0.9474,103.1,-49.55,0.002426
0.4069,0.9334,0.5,31.54,-155.2,0.0129
0.2506,0.9999,1.365,692.4,-36.88,0.0003619
0.2672,0.9995,1.115,244,-39.76,0.001095
0.4343,0.9859,0.6139,80.08,-81.68,0.005423
0.3257,0.9529,0.729,133.4,-10.62,0.002442
0.8806,0.9497,0.5,127.9,-42.98,0.006885
0.3142,0.7878,0.923,197,-165.3,0.001595
0.2385,0.9885,2,58040,-32.69,4.109e-06
1.025,0.8925,0.5,127.9,-86.08,0.008014
0.2383,0.9906,2,57470,-32.83,4.147e-06
0.2574,1,1.045,122.5,-53.63,0.002101
0.2666,0.9971,1.02,377.3,-35.01,0.0007066
0.2466,0.9492,0.9511,80.42,-36.39,0.003066
0.2415,0.9445,2,83240,-7.158,2.901e-06
0.5396,0.9079,0.5375,55.51,-155.8,0.009721
0.2852,0.9935,0.602,29.8,-36.11,0.00957
0.2848,0.7524,1.19,263.5,-136.2,0.001081
0.3033,0.9949,2,82060,-56.37,3.696e-06
0.2789,0.9255,0.6908,26.38,-154.6,0.01057
0.2114,0.7789,1.621,2031,-41.88,0.0001041
0.248,0.9566,0.9153,66.6,-43.36,0.003724
0.3108,0.703,0.8234,198.2,-46.82,0.001568
0.2274,0.9994,1.088,174.7,-35.04,0.001302
0.2096,0.9465,2,53820,-1.003,3.894e-06
0.2431,0.9999,1.217,311.1,-44.94,0.0007814
0.2702,0.9194,1.277,758.9,-39.95,0.000356
0.5326,0.9753,0.5,61.75,-37.99,0.008625
0.2389,0.9848,1.665,3735,-29.82,6.396e-05
0.2307,0.6731,1.041,137.5,-52.09,0.001678
0.2387,0.9982,2,57560,-37.5,4.147e-06
0.329,0.9995,0.5552,30.35,-37.23,0.01084
0.2515,0.9999,1.298,478.7,-42.29,0.0005254
0.2606,0.9239,1.308,815.3,-41.21,0.0003196
0.2486,0.9603,1.534,3260,-35.81,7.626e-05
0.3055,0.7864,0.6066,33.55,-33.38,0.009106
0.2296,0.9999,1.035,135.5,-35.01,0.001694
0.3267,0.7024,0.7901,58.58,-124.9,0.005577
0.2727,0.7707,1.927,64600,-132.8,4.221e-06
0.2365,0.9782,1.206,590,-42.43,0.0004008
0.2802,0.9998,2,61790,-44.34,4.535e-06
0.3286,0.8375,0.8158,120.7,-160.7,0.002722
0.2791,0.9398,0.7538,51.82,-55.1,0.005386
0.4485,0.7847,0.515,46.94,-50.46,0.009555
0.2749,0.9939,2,63140,-67.01,4.354e-06
0.2431,0.9824,1.08,316.7,-34.58,0.0007676
0.2892,0.9996,2,58420,-37.57,4.95e-06
0.2494,1,2,36400,-37.86,6.852e-06
0.2534,0.933,1.324,551.4,-32.3,0.0004596
