ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
1023,0.6088,NA,NA,NA,NA,478200000,1.688,791700,1.283,NA,NA,1.683,1.031
1160,0.5871,NA,NA,NA,NA,853600000,1.488,323300,0.9568,NA,NA,1.318,0.7848
1331,0.531,NA,NA,NA,NA,141900000,1.676,99800000,0.8184,NA,NA,1.554,1.331
1398,0.5541,NA,NA,NA,NA,303900,1.238,2.23E+09,1.914,NA,NA,1.416,1.153
830.4,0.5836,NA,NA,NA,NA,4371,1.624,12180000,1.632,NA,NA,1.559,0.9604
1796,0.5803,NA,NA,NA,NA,242600,1.616,14820000,1.193,NA,NA,1.739,0.9465
1432,0.5962,NA,NA,NA,NA,355300,1.996,32790,0.8831,NA,NA,1.698,0.9673
904.7,0.6901,NA,NA,NA,NA,8838,1.756,1.09E+09,1.267,NA,NA,1.463,0.8636
764.8,0.6177,NA,NA,NA,NA,4.80E+09,1.849,4.64E+09,0.5288,NA,NA,1.48,0.897
524.4,0.6971,NA,NA,NA,NA,8056,1.546,64630000,1.139,NA,NA,1.591,0.7868
404.1,0.7677,NA,NA,NA,NA,4712,1.673,230200,1.14,NA,NA,1.592,0.9743
2268,0.5221,NA,NA,NA,NA,9.77E+09,0.682,67980000,0.799,NA,NA,2.008,1.136
2433,0.5038,NA,NA,NA,NA,3286,1.736,3.62E+09,0.7966,NA,NA,1.276,0.6641
1946,0.5247,NA,NA,NA,NA,2808000,1.128,2184000,1.465,NA,NA,1.536,0.8776
705.7,0.8107,NA,NA,NA,NA,198700000,0.7879,4986000,1.836,NA,NA,1.657,0.917
1282,0.5405,NA,NA,NA,NA,5.87E+08,1.728,3226000,1.046,NA,NA,1.603,0.9128
1583,0.5499,NA,NA,NA,NA,3666000,0.8235,40310,1.849,NA,NA,1.564,0.8917
1301,0.5603,NA,NA,NA,NA,90080000,0.6664,116300000,0.5619,NA,NA,1.649,1.026
762.3,0.7252,NA,NA,NA,NA,12580000,1.198,5.38E+09,1.203,NA,NA,1.627,0.963
562.3,0.8041,NA,NA,NA,NA,1944000,1.543,85590000,1.09,NA,NA,1.699,0.9148
1024,0.571,NA,NA,NA,NA,4894,1.269,4724000,1.684,NA,NA,1.556,1.013
1789,0.5064,NA,NA,NA,NA,181300,1.063,4316000,1.245,NA,NA,1.655,1.071
1663,0.5451,NA,NA,NA,NA,391300,1.727,2014000,1.038,NA,NA,1.594,0.9908
1352,0.6706,NA,NA,NA,NA,3105,1.831,1.35E+09,0.5206,NA,NA,1.741,0.9662
1120,0.5667,NA,NA,NA,NA,1.18E+09,0.8959,19600000,1.39,NA,NA,1.532,0.8655
1362,0.5669,NA,NA,NA,NA,268200000,0.54,1.84E+08,1.042,NA,NA,1.619,0.9437
1843,0.5339,NA,NA,NA,NA,4.04E+08,0.7463,1111000,0.6395,NA,NA,1.796,1.104
1453,0.546,NA,NA,NA,NA,402900000,1.261,514400,0.7238,NA,NA,1.591,0.8767
1773,0.5103,NA,NA,NA,NA,692200000,1.293,13590,1.265,NA,NA,1.464,0.9286
1624,0.556,NA,NA,NA,NA,5.69E+09,1.936,536500,0.7812,NA,NA,1.646,0.8312
2156,0.509,NA,NA,NA,NA,9.26E+09,1.789,163400,0.5209,NA,NA,1.727,0.8299
1311,0.5678,NA,NA,NA,NA,5.82E+09,1.333,203200000,1.967,NA,NA,1.838,0.9905
1168,0.5674,NA,NA,NA,NA,257200,1.085,4866,1.279,NA,NA,1.787,0.821
1359,0.5406,NA,NA,NA,NA,414700,1.14,546400,1.583,NA,NA,1.737,0.8109
1756,0.5313,NA,NA,NA,NA,1.42E+09,1.742,127200000,1.249,NA,NA,1.758,0.8155
1608,0.5332,NA,NA,NA,NA,704700,1.839,5.20E+07,1.617,NA,NA,1.735,0.9071
1594,0.6792,NA,NA,NA,NA,1.94E+09,1.293,44460000,1.493,NA,NA,1.795,0.9081
1274,0.6559,NA,NA,NA,NA,1.33E+09,1.323,757800000,0.7662,NA,NA,1.589,0.894
1190,0.507,NA,NA,NA,NA,753200000,0.987,24950,1.124,NA,NA,1.395,0.8026
1174,0.5593,NA,NA,NA,NA,1.16E+08,0.6324,1474,1.553,NA,NA,1.641,0.9004
1567,0.5508,NA,NA,NA,NA,40070000,0.7224,1245000,1.219,NA,NA,1.437,0.8056
1015,0.5374,NA,NA,NA,NA,75770000,1.688,10680000,1.456,NA,NA,1.574,1.127
1446,0.5238,NA,NA,NA,NA,8.71E+09,0.7164,66550000,1.219,NA,NA,1.48,1.131
1331,0.5237,NA,NA,NA,NA,118400000,0.5484,6237000,0.7087,NA,NA,1.411,1.236
950.4,0.7138,NA,NA,NA,NA,45690000,1.454,145600,1.963,NA,NA,1.996,0.7435
