ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
10.64,1.855,NA,NA,NA,NA,6343,0.5928,185900000,0.9005,NA,NA,2.192,1.165
11.57,1.696,NA,NA,NA,NA,4118000,1.033,10450000,1.686,NA,NA,2.725,1.14
10.39,1.964,NA,NA,NA,NA,504400,0.991,17680000,1.846,NA,NA,1.769,0.8723
11.09,1.986,NA,NA,NA,NA,42740000,0.5759,2.99E+09,0.5211,NA,NA,3.158,1.487
14.04,1.736,NA,NA,NA,NA,1136,1.591,123300,0.6338,NA,NA,2.933,1.04
10.81,1.615,NA,NA,NA,NA,344900,1.762,560500,1.03,NA,NA,2.559,1.06
9.692,1.942,NA,NA,NA,NA,3139,0.8617,3.34E+09,0.5847,NA,NA,2.239,1.018
14.5,1.583,NA,NA,NA,NA,2678,0.875,24810000,0.6714,NA,NA,2.564,1.04
11.51,1.696,NA,NA,NA,NA,194300,0.5799,84210000,1.923,NA,NA,3.246,1.748
8.91,1.023,NA,NA,NA,NA,163400,0.6244,1435000,0.7465,NA,NA,2.043,1.157
9.919,1.001,NA,NA,NA,NA,1981,0.9559,69080000,1.063,NA,NA,1.649,0.7924
9.235,1.754,NA,NA,NA,NA,17300000,0.8675,1232000,1.125,NA,NA,2.39,1.092
10.35,1.389,NA,NA,NA,NA,20840000,1.162,2334,1.623,NA,NA,2.175,0.9403
8.488,1.745,NA,NA,NA,NA,4905000,1.541,6969000,1.18,NA,NA,2.654,1.272
9.208,0.68,NA,NA,NA,NA,3243,0.9778,106100,1.186,NA,NA,1.49,0.7434
10.64,1.921,NA,NA,NA,NA,1514,0.9059,3086,1.867,NA,NA,1.734,0.8898
9.394,1.857,NA,NA,NA,NA,4123,0.7521,834.4,1.321,NA,NA,2.082,0.9597
12.02,1.984,NA,NA,NA,NA,2325,0.7731,22030,0.8397,NA,NA,1.817,0.8825
9.232,1.975,NA,NA,NA,NA,5927,0.6362,337900000,1.838,NA,NA,2.76,0.9605
9.372,1.942,NA,NA,NA,NA,19580,0.6436,11280,1.444,NA,NA,1.458,0.664
10.42,1.976,NA,NA,NA,NA,3370,0.7305,64770,0.7709,NA,NA,1.779,0.8312
9.076,1.57,NA,NA,NA,NA,71910,0.5576,6.95E+09,0.8683,NA,NA,2.418,1.078
7.265,1.765,NA,NA,NA,NA,212800,1.766,3.88E+09,1,NA,NA,1.284,1.184
10.21,1.47,NA,NA,NA,NA,1475,0.9013,23850000,1.465,NA,NA,1.743,0.6919
8.577,1.616,NA,NA,NA,NA,4813,1.012,1.47E+09,1.532,NA,NA,3.08,1.181
11.74,1.764,NA,NA,NA,NA,2353000,1.251,1822000,0.7452,NA,NA,2.267,1.158
10.22,1.592,NA,NA,NA,NA,27580,1.013,2.49E+09,1.887,NA,NA,1.46,0.6853
10.06,1.706,NA,NA,NA,NA,408300,0.9666,1857000,1.565,NA,NA,2.059,0.8276
8.844,1.997,NA,NA,NA,NA,6592,1.188,12060000,0.8491,NA,NA,2.516,1.08
