ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
352.7,0.5944,NA,NA,NA,NA,96370,0.5283,561600000,1.603,NA,NA,26840,0.5711
358,1.396,NA,NA,NA,NA,114300,0.5129,1.82E+09,0.8337,NA,NA,18060,0.7151
392.2,0.8441,NA,NA,NA,NA,108700,0.5147,81840000,0.8137,NA,NA,20390,0.6611
224.5,0.7586,NA,NA,NA,NA,77760,0.5577,3.91E+09,1.349,NA,NA,28220,0.579
327.2,0.9726,NA,NA,NA,NA,97560,0.5005,134100000,0.8159,NA,NA,38040,0.5029
360.5,0.8227,NA,NA,NA,NA,23570,0.7854,7189000,1.78,NA,NA,90330,0.5725
402.6,1.395,NA,NA,NA,NA,39390,0.6002,40860000,0.79,NA,NA,71380,0.6124
373.1,0.6614,NA,NA,NA,NA,41830,0.6111,989100,0.967,NA,NA,8439,0.9804
279.1,0.6749,NA,NA,NA,NA,120900,0.5043,3.80E+09,1.631,NA,NA,5820,1.101
295.6,0.828,NA,NA,NA,NA,65620,0.5983,4313000,1.52,NA,NA,11780,0.6846
350.8,0.809,NA,NA,NA,NA,43410,0.6515,7.51E+09,0.7574,NA,NA,6760,1.358
328.1,0.6522,NA,NA,NA,NA,54480,0.6114,612000,1.325,NA,NA,11270,0.7851
488.2,0.977,NA,NA,NA,NA,24650,0.743,442600,0.9913,NA,NA,29540,0.5226
268.8,0.767,NA,NA,NA,NA,29710,0.7059,7427000,0.7932,NA,NA,20510,0.5813
295.4,0.8136,NA,NA,NA,NA,17760,0.7617,175600,1.572,NA,NA,35700,0.6715
334.2,0.7722,NA,NA,NA,NA,30270,0.769,1701000,1.762,NA,NA,13900,0.7713
277.7,0.6005,NA,NA,NA,NA,36900,0.6836,1901000,1.893,NA,NA,11930,0.586
371.5,0.6954,NA,NA,NA,NA,63710,0.5651,1115000,0.9575,NA,NA,26080,0.6392
449.2,0.775,NA,NA,NA,NA,55340,0.6555,730800000,1.463,NA,NA,32570,0.6181
369.6,0.9556,NA,NA,NA,NA,116400,0.5037,337300000,1.653,NA,NA,17650,0.7749
302.1,0.6496,NA,NA,NA,NA,52430,0.719,1.30E+09,1.381,NA,NA,38680,0.684
367.6,0.5844,NA,NA,NA,NA,21410,0.7777,1096000,1.405,NA,NA,191900,0.5343
319.2,0.962,NA,NA,NA,NA,44450,0.5645,463500,1.802,NA,NA,44050,1.275
237,0.6097,NA,NA,NA,NA,51870,0.601,4.27E+09,1.547,NA,NA,14070,0.7327
294.6,0.8747,NA,NA,NA,NA,106100,0.5035,158900000,1.744,NA,NA,28890,0.5921
260.5,0.8925,NA,NA,NA,NA,96380,0.5024,1106000,1.231,NA,NA,24530,0.5913
387.6,1.05,NA,NA,NA,NA,81960,0.5896,20390000,1.11,NA,NA,41710,0.503
278.4,1.017,NA,NA,NA,NA,45310,0.5894,26960000,1.559,NA,NA,18360,0.659
